,aug_id,original_id,sample_frequency,name,description,units,source,url,domain,subdomain,tags,country_name,country_code,region_name,region_code,state,country,city,locality,nieghbourhood,location,map_coordinates,timestamps
24,GDACS_1308351,1308351,7 days,"Green earthquake alert (Magnitude 4.6M, Depth:10km) in Tonga 31/01/2022 22:18 UTC, About 83000 people within 100km.","On 1/31/2022 10:18:32 PM, an earthquake occurred in Tonga potentially affecting About 83000 people within 100km. The earthquake had Magnitude 4.6M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308351,gdacs.org,www,"['EQ', 'Green']",Tonga,TON,East Asia & Pacific,EAS,Tongatapu,Tonga,Ha‘atafu,,,"Ha‘atafu, Tongatapu, Tonga","['-20.8299', '-175.3351']","['Mon, 31 Jan 2022 22:18:32 GMT', 'Mon, 31 Jan 2022 22:18:32 GMT']"
25,GDACS_1308340,1308340,7 days,"Green earthquake alert (Magnitude 4.6M, Depth:10km) in China 31/01/2022 22:01 UTC, 6040000 people within 100km.","On 1/31/2022 10:01:27 PM, an earthquake occurred in China potentially affecting 6040000 people within 100km. The earthquake had Magnitude 4.6M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308340,gdacs.org,www,"['EQ', 'Green']",China,CHN,East Asia & Pacific,EAS,Sichuan,China,Maluoping,,,"Maluoping, Sichuan, China","['31.9577', '104.3423']","['Mon, 31 Jan 2022 22:01:27 GMT', 'Mon, 31 Jan 2022 22:01:27 GMT']"
26,GDACS_1308332,1308332,7 days,"Green earthquake alert (Magnitude 4.5M, Depth:12.45km) in Chile 31/01/2022 21:36 UTC, 450000 people within 100km.","On 1/31/2022 9:36:17 PM, an earthquake occurred in Chile potentially affecting 450000 people within 100km. The earthquake had Magnitude 4.5M, Depth:12.45km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308332,gdacs.org,www,"['EQ', 'Green']",Chile,CHL,Latin America & Caribbean,LCN,Coquimbo Region,Chile,Lengua de Vaca,,,"Lengua de Vaca, Coquimbo Region, Chile","['-29.9048', '-71.9961']","['Mon, 31 Jan 2022 21:36:17 GMT', 'Mon, 31 Jan 2022 21:36:17 GMT']"
27,GDACS_1308350,1308350,7 days,"Green earthquake alert (Magnitude 4.7M, Depth:10km) in Tonga 31/01/2022 20:07 UTC, About 83000 people within 100km.","On 1/31/2022 8:07:13 PM, an earthquake occurred in Tonga potentially affecting About 83000 people within 100km. The earthquake had Magnitude 4.7M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308350,gdacs.org,www,"['EQ', 'Green']",Tonga,TON,East Asia & Pacific,EAS,Tongatapu,Tonga,Ha‘atafu,,,"Ha‘atafu, Tongatapu, Tonga","['-20.6601', '-175.4481']","['Mon, 31 Jan 2022 20:07:13 GMT', 'Mon, 31 Jan 2022 20:07:13 GMT']"
2,GDACS_1000862,1000862,7 days,Green alert for tropical cyclone NINE-22. Population affected by Category 1 (120 km/h) wind speeds or higher is 0  (0 in Tropical Storm).,"From 31/01/2022 to 01/02/2022, a Tropical Storm (maximum wind speed of 102 km/h) NINE-22 was active in SWPacific. The cyclone affects these countries: New Caledonia, Vanuatu (vulnerability Medium). Estimated population affected by category 1 (120 km/h) wind speeds or higher is 0  (0 in tropical storm).",,GDACS,https://www.gdacs.org/report.aspx?eventtype=TC&eventid=1000862,gdacs.org,www,"['TC', 'Green']","New Caledonia, Vanuatu",NCL,East Asia & Pacific,EAS,,,,,,,"['-15.4', '153.9']","['Mon, 31 Jan 2022 18:00:00 GMT', 'Tue, 01 Feb 2022 12:00:00 GMT']"
28,GDACS_1308299,1308299,7 days,"Green earthquake alert (Magnitude 4.5M, Depth:12.03km) in United States 31/01/2022 17:10 UTC, 460000 people within 100km.","On 1/31/2022 5:10:21 PM, an earthquake occurred in United States potentially affecting 460000 people within 100km. The earthquake had Magnitude 4.5M, Depth:12.03km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308299,gdacs.org,www,"['EQ', 'Green']",United States,USA,North America,NAC,Oklahoma,United States,Clyde,,,"Clyde, Oklahoma, United States","['36.8563', '-97.8025']","['Mon, 31 Jan 2022 17:10:21 GMT', 'Mon, 31 Jan 2022 17:10:21 GMT']"
29,GDACS_1308281,1308281,7 days,"Green earthquake alert (Magnitude 4.9M, Depth:10km) in Kermadec Islands Region 31/01/2022 14:15 UTC, No people within 100km.","On 1/31/2022 2:15:08 PM, an earthquake occurred in Kermadec Islands Region potentially affecting No people within 100km. The earthquake had Magnitude 4.9M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308281,gdacs.org,www,"['EQ', 'Green']",Kermadec Islands Region,,,,,,,,,,"['-29.5358', '-176.9171']","['Mon, 31 Jan 2022 14:15:08 GMT', 'Mon, 31 Jan 2022 14:15:08 GMT']"
30,GDACS_1308265,1308265,7 days,"Green earthquake alert (Magnitude 4.6M, Depth:10km) in Kermadec Islands Region 31/01/2022 13:16 UTC, No people within 100km.","On 1/31/2022 1:16:42 PM, an earthquake occurred in Kermadec Islands Region potentially affecting No people within 100km. The earthquake had Magnitude 4.6M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308265,gdacs.org,www,"['EQ', 'Green']",Kermadec Islands Region,,,,,,,,,,"['-29.6862', '-176.8862']","['Mon, 31 Jan 2022 13:16:42 GMT', 'Mon, 31 Jan 2022 13:16:42 GMT']"
31,GDACS_1308259,1308259,7 days,"Green earthquake alert (Magnitude 5.2M, Depth:10km) in Yemen 31/01/2022 12:42 UTC, No people within 100km.","On 1/31/2022 12:42:18 PM, an earthquake occurred in Yemen potentially affecting No people within 100km. The earthquake had Magnitude 5.2M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308259,gdacs.org,www,"['EQ', 'Green']",Yemen,YEM,Middle East & North Africa,MEA,,,,,,,"['14.4453', '56.3702']","['Mon, 31 Jan 2022 12:42:18 GMT', 'Mon, 31 Jan 2022 12:42:18 GMT']"
32,GDACS_1308258,1308258,7 days,"Green earthquake alert (Magnitude 5.2M, Depth:10km) in Yemen 31/01/2022 12:38 UTC, No people within 100km.","On 1/31/2022 12:38:15 PM, an earthquake occurred in Yemen potentially affecting No people within 100km. The earthquake had Magnitude 5.2M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308258,gdacs.org,www,"['EQ', 'Green']",Yemen,YEM,Middle East & North Africa,MEA,,,,,,,"['14.4243', '56.2756']","['Mon, 31 Jan 2022 12:38:15 GMT', 'Mon, 31 Jan 2022 12:38:15 GMT']"
33,GDACS_1308256,1308256,7 days,"Green earthquake alert (Magnitude 5.9M, Depth:10km) in Kermadec Islands Region 31/01/2022 12:14 UTC, No people within 100km.","On 1/31/2022 12:14:35 PM, an earthquake occurred in Kermadec Islands Region potentially affecting No people within 100km. The earthquake had Magnitude 5.9M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308256,gdacs.org,www,"['EQ', 'Green']",Kermadec Islands Region,,,,,,,,,,"['-29.5255', '-176.7864']","['Mon, 31 Jan 2022 12:14:35 GMT', 'Mon, 31 Jan 2022 12:14:35 GMT']"
34,GDACS_1308253,1308253,7 days,"Green earthquake alert (Magnitude 5.2M, Depth:10km) in Yemen 31/01/2022 11:56 UTC, No people within 100km.","On 1/31/2022 11:56:37 AM, an earthquake occurred in Yemen potentially affecting No people within 100km. The earthquake had Magnitude 5.2M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308253,gdacs.org,www,"['EQ', 'Green']",Yemen,YEM,Middle East & North Africa,MEA,,,,,,,"['14.5056', '56.3894']","['Mon, 31 Jan 2022 11:56:37 GMT', 'Mon, 31 Jan 2022 11:56:37 GMT']"
35,GDACS_1308248,1308248,7 days,"Green earthquake alert (Magnitude 5.4M, Depth:10km) in Kermadec Islands Region 31/01/2022 11:26 UTC, No people within 100km.","On 1/31/2022 11:26:53 AM, an earthquake occurred in Kermadec Islands Region potentially affecting No people within 100km. The earthquake had Magnitude 5.4M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308248,gdacs.org,www,"['EQ', 'Green']",Kermadec Islands Region,,,,,,,,,,"['-29.5677', '-176.9735']","['Mon, 31 Jan 2022 11:26:53 GMT', 'Mon, 31 Jan 2022 11:26:53 GMT']"
36,GDACS_1308247,1308247,7 days,"Green earthquake alert (Magnitude 5.7M, Depth:10km) in Kermadec Islands, New Zealand 31/01/2022 11:21 UTC, No people within 100km.","On 1/31/2022 11:21:45 AM, an earthquake occurred in Kermadec Islands, New Zealand potentially affecting No people within 100km. The earthquake had Magnitude 5.7M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308247,gdacs.org,www,"['EQ', 'Green']","Kermadec Islands, New Zealand",,,,,,,,,,"['-29.6471', '-177.0327']","['Mon, 31 Jan 2022 11:21:45 GMT', 'Mon, 31 Jan 2022 11:21:45 GMT']"
37,GDACS_1308238,1308238,7 days,"Green earthquake alert (Magnitude 4.5M, Depth:10km) in Turkey 31/01/2022 09:30 UTC, 2190000 people within 100km.","On 1/31/2022 9:30:37 AM, an earthquake occurred in Turkey potentially affecting 2190000 people within 100km. The earthquake had Magnitude 4.5M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308238,gdacs.org,www,"['EQ', 'Green']",Turkey,TUR,Europe & Central Asia,ECS,Konya,Turkey,Mülayim,,,"Mülayim, Konya, Turkey","['37.972', '32.0739']","['Mon, 31 Jan 2022 09:30:37 GMT', 'Mon, 31 Jan 2022 09:30:37 GMT']"
38,GDACS_1308194,1308194,7 days,"Green earthquake alert (Magnitude 4.7M, Depth:10km) in Turkey 31/01/2022 00:49 UTC, 1410000 people within 100km.","On 1/31/2022 12:49:57 AM, an earthquake occurred in Turkey potentially affecting 1410000 people within 100km. The earthquake had Magnitude 4.7M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308194,gdacs.org,www,"['EQ', 'Green']",Turkey,TUR,Europe & Central Asia,ECS,Bingöl,Turkey,Günlük,,,"Günlük, Bingöl, Turkey","['39.1661', '40.1204']","['Mon, 31 Jan 2022 00:49:57 GMT', 'Mon, 31 Jan 2022 00:49:57 GMT']"
39,GDACS_1308191,1308191,7 days,"Green earthquake alert (Magnitude 5.1M, Depth:78.31km) in Peru 31/01/2022 00:08 UTC, 170000 people within 100km.","On 1/31/2022 12:08:15 AM, an earthquake occurred in Peru potentially affecting 170000 people within 100km. The earthquake had Magnitude 5.1M, Depth:78.31km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308191,gdacs.org,www,"['EQ', 'Green']",Peru,PER,Latin America & Caribbean,LCN,Ayacucho,Peru,Quishuarcancha,,,"Quishuarcancha, Ayacucho, Peru","['-14.9659', '-73.9859']","['Mon, 31 Jan 2022 00:08:15 GMT', 'Mon, 31 Jan 2022 00:08:15 GMT']"
121,GDACS_1101271,1101271,7 days,Green flood alert in Uganda,"On 24/01/2022, a flood started in Uganda, lasting until 26/01/2022 (last update). The flood caused 9 deaths and 0 displaced .",,GDACS,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1101271,gdacs.org,www,"['FL', 'Green']",Uganda,UGA,Sub-Saharan Africa,SSF,Western Region,Uganda,Chahi,,,"Chahi, Western Region, Uganda","['-1.2837883', '29.6976906']","['Mon, 24 Jan 2022 01:00:00 GMT', 'Wed, 26 Jan 2022 01:00:00 GMT']"
122,GDACS_1101269,1101269,7 days,Green flood alert in Mozambique,"On 24/01/2022, a flood started in Mozambique, lasting until 26/01/2022 (last update). The flood caused 2 deaths and 0 displaced .",,GDACS,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1101269,gdacs.org,www,"['FL', 'Green']",Mozambique,MOZ,Sub-Saharan Africa,SSF,Cabo Delgado,Mozambique,Utane,,,"Utane, Cabo Delgado, Mozambique","['-12.0750306', '40.1091813']","['Mon, 24 Jan 2022 01:00:00 GMT', 'Wed, 26 Jan 2022 01:00:00 GMT']"
123,GDACS_1101268,1101268,7 days,Green flood alert in Malawi,"On 24/01/2022, a flood started in Malawi, lasting until 26/01/2022 (last update). The flood caused 0 deaths and 50 displaced .",,GDACS,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1101268,gdacs.org,www,"['FL', 'Green']",Malawi,MWI,Sub-Saharan Africa,SSF,Southern Region,Malawi,Alumenda,,,"Alumenda, Southern Region, Malawi","['-16.21538195', '34.7228393243151']","['Mon, 24 Jan 2022 01:00:00 GMT', 'Wed, 26 Jan 2022 01:00:00 GMT']"
23,GDACS_1014695,1014695,7 days,"Drought is on going in Algeria, Spain, Morocco, Tunisia",The  Drought alert level is Green.,,GDACS,https://www.gdacs.org/report.aspx?eventtype=DR&eventid=1014695,gdacs.org,www,"['DR', 'Green']","Algeria, Spain, Morocco, Tunisia",DZA,Middle East & North Africa,MEA,Al Qaşrayn,Tunisia,Borj Mejen Bel Abbès,,,"Borj Mejen Bel Abbès, Al Qaşrayn, Tunisia","['34.768', '8.637']","['Mon, 21 Dec 2020 00:00:00 GMT', 'Tue, 01 Feb 2022 00:00:00 GMT']"
75,GDACS_1307922,1307922,7 days,"Green earthquake alert (Magnitude 4.5M, Depth:32.04km) in Indonesia 28/01/2022 23:38 UTC, About 84000 people within 100km.","On 1/28/2022 11:38:14 PM, an earthquake occurred in Indonesia potentially affecting About 84000 people within 100km. The earthquake had Magnitude 4.5M, Depth:32.04km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307922,gdacs.org,www,"['EQ', 'Green']",Indonesia,IDN,East Asia & Pacific,EAS,Bengkulu,Indonesia,Lakoaha,,,"Lakoaha, Bengkulu, Indonesia","['-5.0393', '102.2844']","['Fri, 28 Jan 2022 23:38:14 GMT', 'Fri, 28 Jan 2022 23:38:14 GMT']"
76,GDACS_1308071,1308071,7 days,"Green earthquake alert (Magnitude 4.9M, Depth:10km) in Tonga 28/01/2022 21:12 UTC, About 83000 people within 100km.","On 1/28/2022 9:12:20 PM, an earthquake occurred in Tonga potentially affecting About 83000 people within 100km. The earthquake had Magnitude 4.9M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1308071,gdacs.org,www,"['EQ', 'Green']",Tonga,TON,East Asia & Pacific,EAS,Tongatapu,Tonga,Ha‘atafu,,,"Ha‘atafu, Tongatapu, Tonga","['-20.8398', '-175.4065']","['Fri, 28 Jan 2022 21:12:20 GMT', 'Fri, 28 Jan 2022 21:12:20 GMT']"
77,GDACS_1307910,1307910,7 days,"Green earthquake alert (Magnitude 4.8M, Depth:54.91km) in Japan 28/01/2022 21:00 UTC, 370000 people within 100km.","On 1/28/2022 9:00:33 PM, an earthquake occurred in Japan potentially affecting 370000 people within 100km. The earthquake had Magnitude 4.8M, Depth:54.91km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307910,gdacs.org,www,"['EQ', 'Green']",Japan,JPN,East Asia & Pacific,EAS,Iwate,Japan,Sasu,,,"Sasu, Iwate, Japan","['39.1514', '142.3999']","['Fri, 28 Jan 2022 21:00:33 GMT', 'Fri, 28 Jan 2022 21:00:33 GMT']"
78,GDACS_1307900,1307900,7 days,"Green earthquake alert (Magnitude 4.6M, Depth:203.64km) in Tonga 28/01/2022 18:58 UTC, No people within 100km.","On 1/28/2022 6:58:08 PM, an earthquake occurred in Tonga potentially affecting No people within 100km. The earthquake had Magnitude 4.6M, Depth:203.64km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307900,gdacs.org,www,"['EQ', 'Green']",Tonga,TON,East Asia & Pacific,EAS,,,,,,,"['-21.6367', '-176.478']","['Fri, 28 Jan 2022 18:58:08 GMT', 'Fri, 28 Jan 2022 18:58:08 GMT']"
79,GDACS_1307892,1307892,7 days,"Green earthquake alert (Magnitude 4.7M, Depth:86.78km) in South Georgia and the South Sandwich Islands 28/01/2022 16:52 UTC, No people within 100km.","On 1/28/2022 4:52:08 PM, an earthquake occurred in South Georgia and the South Sandwich Islands potentially affecting No people within 100km. The earthquake had Magnitude 4.7M, Depth:86.78km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307892,gdacs.org,www,"['EQ', 'Green']",South Georgia and the South Sandwich Islands,SGS,,,,,,,,,"['-59.3185', '-25.4108']","['Fri, 28 Jan 2022 16:52:08 GMT', 'Fri, 28 Jan 2022 16:52:08 GMT']"
80,GDACS_1307893,1307893,7 days,"Green earthquake alert (Magnitude 4.5M, Depth:120.09km) in Afghanistan 28/01/2022 16:49 UTC, 790000 people within 100km.","On 1/28/2022 4:49:10 PM, an earthquake occurred in Afghanistan potentially affecting 790000 people within 100km. The earthquake had Magnitude 4.5M, Depth:120.09km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307893,gdacs.org,www,"['EQ', 'Green']",Afghanistan,AFG,South Asia,SAS,Badakhshan,Afghanistan,Yamak,,,"Yamak, Badakhshan, Afghanistan","['36.0855', '70.4709']","['Fri, 28 Jan 2022 16:49:10 GMT', 'Fri, 28 Jan 2022 16:49:10 GMT']"
81,GDACS_1307886,1307886,7 days,"Green earthquake alert (Magnitude 4.8M, Depth:10km) in Antarctica 28/01/2022 13:46 UTC, No people within 100km.","On 1/28/2022 1:46:29 PM, an earthquake occurred in Antarctica potentially affecting No people within 100km. The earthquake had Magnitude 4.8M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307886,gdacs.org,www,"['EQ', 'Green']",Antarctica,ATA,,,,,,,,,"['-61.4438', '-37.0094']","['Fri, 28 Jan 2022 13:46:29 GMT', 'Fri, 28 Jan 2022 13:46:29 GMT']"
82,GDACS_1307864,1307864,7 days,"Green earthquake alert (Magnitude 5.2M, Depth:131.49km) in Chile 28/01/2022 13:43 UTC, 240000 people within 100km.","On 1/28/2022 1:43:26 PM, an earthquake occurred in Chile potentially affecting 240000 people within 100km. The earthquake had Magnitude 5.2M, Depth:131.49km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307864,gdacs.org,www,"['EQ', 'Green']",Chile,CHL,Latin America & Caribbean,LCN,Arica y Parinacota,Chile,Guatanave,,,"Guatanave, Arica y Parinacota, Chile","['-18.7824', '-69.6263']","['Fri, 28 Jan 2022 13:43:26 GMT', 'Fri, 28 Jan 2022 13:43:26 GMT']"
83,GDACS_1307863,1307863,7 days,"Green earthquake alert (Magnitude 4.6M, Depth:547.13km) in Fiji 28/01/2022 13:02 UTC, No people within 100km.","On 1/28/2022 1:02:58 PM, an earthquake occurred in Fiji potentially affecting No people within 100km. The earthquake had Magnitude 4.6M, Depth:547.13km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307863,gdacs.org,www,"['EQ', 'Green']",Fiji,FJI,East Asia & Pacific,EAS,,,,,,,"['-17.7352', '-177.1923']","['Fri, 28 Jan 2022 13:02:58 GMT', 'Fri, 28 Jan 2022 13:02:58 GMT']"
84,GDACS_1307849,1307849,7 days,"Green earthquake alert (Magnitude 4.9M, Depth:10km) in Indonesia 28/01/2022 11:20 UTC, No people within 100km.","On 1/28/2022 11:20:37 AM, an earthquake occurred in Indonesia potentially affecting No people within 100km. The earthquake had Magnitude 4.9M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307849,gdacs.org,www,"['EQ', 'Green']",Indonesia,IDN,East Asia & Pacific,EAS,,,,,,,"['-12.0752', '112.8863']","['Fri, 28 Jan 2022 11:20:37 GMT', 'Fri, 28 Jan 2022 11:20:37 GMT']"
85,GDACS_1307844,1307844,7 days,"Green earthquake alert (Magnitude 6.1M, Depth:10km) in Panama 28/01/2022 11:14 UTC, No people within 100km.","On 1/28/2022 11:14:09 AM, an earthquake occurred in Panama potentially affecting No people within 100km. The earthquake had Magnitude 6.1M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307844,gdacs.org,www,"['EQ', 'Green']",Panama,PAN,Latin America & Caribbean,LCN,,,,,,,"['5.4909', '-82.5881']","['Fri, 28 Jan 2022 11:14:09 GMT', 'Fri, 28 Jan 2022 11:14:09 GMT']"
86,GDACS_1307831,1307831,7 days,"Green earthquake alert (Magnitude 4.9M, Depth:511.51km) in South Of Fiji Islands 28/01/2022 08:03 UTC, No people within 100km.","On 1/28/2022 8:03:28 AM, an earthquake occurred in South Of Fiji Islands potentially affecting No people within 100km. The earthquake had Magnitude 4.9M, Depth:511.51km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307831,gdacs.org,www,"['EQ', 'Green']",South Of Fiji Islands,,,,,,,,,,"['-24.7241', '179.7909']","['Fri, 28 Jan 2022 08:03:28 GMT', 'Fri, 28 Jan 2022 08:03:28 GMT']"
87,GDACS_1307825,1307825,7 days,"Green earthquake alert (Magnitude 4.9M, Depth:132.68km) in South Georgia and the South Sandwich Islands 28/01/2022 07:03 UTC, No people within 100km.","On 1/28/2022 7:03:20 AM, an earthquake occurred in South Georgia and the South Sandwich Islands potentially affecting No people within 100km. The earthquake had Magnitude 4.9M, Depth:132.68km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307825,gdacs.org,www,"['EQ', 'Green']",South Georgia and the South Sandwich Islands,SGS,,,,,,,,,"['-56.8013', '-26.9915']","['Fri, 28 Jan 2022 07:03:20 GMT', 'Fri, 28 Jan 2022 07:03:20 GMT']"
88,GDACS_1307824,1307824,7 days,"Green earthquake alert (Magnitude 4.8M, Depth:641.93km) in Fiji 28/01/2022 06:57 UTC, About 300 people within 100km.","On 1/28/2022 6:57:31 AM, an earthquake occurred in Fiji potentially affecting About 300 people within 100km. The earthquake had Magnitude 4.8M, Depth:641.93km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307824,gdacs.org,www,"['EQ', 'Green']",Fiji,FJI,East Asia & Pacific,EAS,,,,,,,"['-18.1204', '-177.789']","['Fri, 28 Jan 2022 06:57:31 GMT', 'Fri, 28 Jan 2022 06:57:31 GMT']"
89,GDACS_1307822,1307822,7 days,"Green earthquake alert (Magnitude 4.9M, Depth:72.15km) in Indonesia 28/01/2022 06:54 UTC, 210000 people within 100km.","On 1/28/2022 6:54:00 AM, an earthquake occurred in Indonesia potentially affecting 210000 people within 100km. The earthquake had Magnitude 4.9M, Depth:72.15km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307822,gdacs.org,www,"['EQ', 'Green']",Indonesia,IDN,East Asia & Pacific,EAS,North Sulawesi,Indonesia,Dusun Empat Mataindo,,,"Dusun Empat Mataindo, North Sulawesi, Indonesia","['-0.1631', '124.4014']","['Fri, 28 Jan 2022 06:54:00 GMT', 'Fri, 28 Jan 2022 06:54:00 GMT']"
90,GDACS_1307814,1307814,7 days,"Green earthquake alert (Magnitude 4.6M, Depth:130.91km) in Chile 28/01/2022 05:20 UTC, About 9000 people within 100km.","On 1/28/2022 5:20:37 AM, an earthquake occurred in Chile potentially affecting About 9000 people within 100km. The earthquake had Magnitude 4.6M, Depth:130.91km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307814,gdacs.org,www,"['EQ', 'Green']",Chile,CHL,Latin America & Caribbean,LCN,Antofagasta,Chile,Chela,,,"Chela, Antofagasta, Chile","['-21.407', '-68.5939']","['Fri, 28 Jan 2022 05:20:37 GMT', 'Fri, 28 Jan 2022 05:20:37 GMT']"
91,GDACS_1307813,1307813,7 days,"Green earthquake alert (Magnitude 4.7M, Depth:63.31km) in Philippines 28/01/2022 04:56 UTC, About 1000 people within 100km.","On 1/28/2022 4:56:13 AM, an earthquake occurred in Philippines potentially affecting About 1000 people within 100km. The earthquake had Magnitude 4.7M, Depth:63.31km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307813,gdacs.org,www,"['EQ', 'Green']",Philippines,PHL,East Asia & Pacific,EAS,,,,,,,"['6.1416', '127.0714']","['Fri, 28 Jan 2022 04:56:13 GMT', 'Fri, 28 Jan 2022 04:56:13 GMT']"
92,GDACS_1307807,1307807,7 days,"Green earthquake alert (Magnitude 4.9M, Depth:10km) in Cyprus 28/01/2022 03:57 UTC, 190000 people within 100km.","On 1/28/2022 3:57:44 AM, an earthquake occurred in Cyprus potentially affecting 190000 people within 100km. The earthquake had Magnitude 4.9M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307807,gdacs.org,www,"['EQ', 'Green']",Cyprus,CYP,Europe & Central Asia,ECS,Pafos,Cyprus,Neo Chorio,,,"Neo Chorio, Pafos, Cyprus","['35.1013', '31.9579']","['Fri, 28 Jan 2022 03:57:44 GMT', 'Fri, 28 Jan 2022 03:57:44 GMT']"
93,GDACS_1307784,1307784,7 days,"Green earthquake alert (Magnitude 4.5M, Depth:66.6km) in Japan 28/01/2022 01:35 UTC, 2450000 people within 100km.","On 1/28/2022 1:35:05 AM, an earthquake occurred in Japan potentially affecting 2450000 people within 100km. The earthquake had Magnitude 4.5M, Depth:66.6km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307784,gdacs.org,www,"['EQ', 'Green']",Japan,JPN,East Asia & Pacific,EAS,Miyagi,Japan,Yamadori,,,"Yamadori, Miyagi, Japan","['38.2417', '141.6968']","['Fri, 28 Jan 2022 01:35:05 GMT', 'Fri, 28 Jan 2022 01:35:05 GMT']"
94,GDACS_1307785,1307785,7 days,"Green earthquake alert (Magnitude 4.9M, Depth:10km) in Tonga 28/01/2022 01:33 UTC, About 83000 people within 100km.","On 1/28/2022 1:33:38 AM, an earthquake occurred in Tonga potentially affecting About 83000 people within 100km. The earthquake had Magnitude 4.9M, Depth:10km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307785,gdacs.org,www,"['EQ', 'Green']",Tonga,TON,East Asia & Pacific,EAS,Tongatapu,Tonga,Ha‘atafu,,,"Ha‘atafu, Tongatapu, Tonga","['-20.6329', '-175.4463']","['Fri, 28 Jan 2022 01:33:38 GMT', 'Fri, 28 Jan 2022 01:33:38 GMT']"
95,GDACS_1307779,1307779,7 days,"Green earthquake alert (Magnitude 5.5M, Depth:92.47km) in Chile 28/01/2022 00:31 UTC, About 17000 people within 100km.","On 1/28/2022 12:31:25 AM, an earthquake occurred in Chile potentially affecting About 17000 people within 100km. The earthquake had Magnitude 5.5M, Depth:92.47km.",,GDACS,https://www.gdacs.org/report.aspx?eventtype=EQ&eventid=1307779,gdacs.org,www,"['EQ', 'Green']",Chile,CHL,Latin America & Caribbean,LCN,Tarapacá,Chile,Paga,,,"Paga, Tarapacá, Chile","['-19.1264', '-69.3571']","['Fri, 28 Jan 2022 00:31:25 GMT', 'Fri, 28 Jan 2022 00:31:25 GMT']"
19,GDACS_1014320,1014320,7 days,"Drought is on going in Canada, United States",The  Drought alert level is Green.,,GDACS,https://www.gdacs.org/report.aspx?eventtype=DR&eventid=1014320,gdacs.org,www,"['DR', 'Green']","Canada, United States",CAN,North America,NAC,Montana,United States,East Community,,,"East Community, Montana, United States","['47.995', '-111.5']","['Fri, 21 Feb 2020 00:00:00 GMT', 'Tue, 01 Feb 2022 00:00:00 GMT']"
