id,Null,uptime,country,location,ships,distinct,contributor,status,timezone,time,date
3292,,99 %,  Australia,"Oakleigh, Victoria",4,4,SARCNET,Online,India Standard Time,12/10/2021,19:05:46
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:05:46
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:05:46
2556,,100 %,  Australia,Franklin,10,10,,Online,India Standard Time,12/10/2021,19:05:46
2675,,100 %,  Australia,Sydney,20,20,,Online,India Standard Time,12/10/2021,19:05:46
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:05:46
2701,,100 %,  Australia,O'Connor,65,65,,Online,India Standard Time,12/10/2021,19:05:46
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:05:46
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,12/10/2021,19:05:46
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:05:46
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:05:46
2801,,3 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,12/10/2021,19:05:46
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:05:46
2502,,100 %,  Australia,Scarborough,18,18,,Online,India Standard Time,12/10/2021,19:05:46
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:05:46
2520,,100 %,  Austria,Vienna,19,10,,Online,India Standard Time,12/10/2021,19:05:46
2798,,100 %,  Austria,Linz,25,25,,Online,India Standard Time,12/10/2021,19:05:46
3175,,100 %,  Austria,Vienna,10,1,,Online,India Standard Time,12/10/2021,19:05:46
2984,,76 %,  Azerbaijan,Baku,61,61,,Online,India Standard Time,12/10/2021,19:05:46
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,12/10/2021,19:05:46
2546,,100 %,  Belgium,Merchtem,32,3,,Online,India Standard Time,12/10/2021,19:05:46
2276,,100 %,  Belgium,Schilde,316,20,,Online,India Standard Time,12/10/2021,19:05:46
2127,,100 %,  Belgium,Izegem,66,0,,Online,India Standard Time,12/10/2021,19:05:46
3152,,100 %,  Belgium,Zeebrugge,198,51,Citymesh,Online,India Standard Time,12/10/2021,19:05:46
3483,,79 %,  Belgium,WIjnegem,0,0,,Offline > 24 hours,India Standard Time,12/10/2021,19:05:46
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,12/10/2021,19:05:46
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,12/10/2021,19:05:46
2061,,100 %,  Belgium,Ostend,42,0,,Online,India Standard Time,12/10/2021,19:05:46
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,12/10/2021,19:05:46
3215,,78 %,  Belgium,Antwerp,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:05:46
2300,,100 %,  Belgium,Antwerp Harbour 1,263,3,www.vemasys.com,Online,India Standard Time,12/10/2021,19:05:46
2404,,100 %,  Belgium,Bruges,194,25,dotOcean,Online,India Standard Time,12/10/2021,19:05:46
2981,,100 %,  Belgium,Oostende,106,0,,Online,India Standard Time,12/10/2021,19:05:46
3359,,39 %,  Belgium,Schoten,1,0,,Online,India Standard Time,12/10/2021,19:05:46
3459,,100 %,  Belgium,Oostende,83,2,Flanders Marine Institute,Online,India Standard Time,12/10/2021,19:05:46
3249,,100 %,  Belgium,Antwerp,91,0,,Online,India Standard Time,12/10/2021,19:05:46
2145,,100 %,  Belgium,Antwerp2,502,137,Tresco Engineering,Online,India Standard Time,12/10/2021,19:05:46
2292,,100 %,  Belgium,Gent,360,221,,Online,India Standard Time,12/10/2021,19:05:46
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,12/10/2021,19:05:46
2850,,100 %,  Brazil,Fortaleza,11,11,German Aerospace Center (DLR),Online,India Standard Time,12/10/2021,19:05:46
3489,,100 %,  Brazil,Maceio,3,3,,Online,India Standard Time,12/10/2021,19:05:46
2517,,100 %,  Brazil,Belem,190,65,,Online,India Standard Time,12/10/2021,19:05:46
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:05:46
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:05:46
3201,,100 %,  Canada,Sorel-Tracy,18,0,,Online,India Standard Time,12/10/2021,19:05:46
2512,,100 %,  Canada,Quadra Island,58,56,,Online,India Standard Time,12/10/2021,19:05:46
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,12/10/2021,19:06:37
3061,,100 %,  Argentina,Buenos Aires,19,19,,Online,India Standard Time,12/10/2021,19:06:37
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:06:37
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:06:37
3292,,99 %,  Australia,"Oakleigh, Victoria",4,4,SARCNET,Online,India Standard Time,12/10/2021,19:06:37
2675,,100 %,  Australia,Sydney,20,20,,Online,India Standard Time,12/10/2021,19:06:37
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:06:37
2995,,100 %,  Australia,Kingston,7,6,,Online,India Standard Time,12/10/2021,19:06:37
2502,,100 %,  Australia,Scarborough,18,18,,Online,India Standard Time,12/10/2021,19:06:37
2701,,100 %,  Australia,O'Connor,65,65,,Online,India Standard Time,12/10/2021,19:06:37
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:06:37
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,12/10/2021,19:06:37
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:06:37
2801,,3 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,12/10/2021,19:06:37
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:06:37
2360,,100 %,  Australia,Port Hedland,117,117,,Online,India Standard Time,12/10/2021,19:06:37
2556,,100 %,  Australia,Franklin,10,10,,Online,India Standard Time,12/10/2021,19:06:37
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:06:37
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:06:37
3175,,100 %,  Austria,Vienna,10,1,,Online,India Standard Time,12/10/2021,19:06:37
2798,,100 %,  Austria,Linz,25,25,,Online,India Standard Time,12/10/2021,19:06:37
2520,,100 %,  Austria,Vienna,19,10,,Online,India Standard Time,12/10/2021,19:06:37
2984,,76 %,  Azerbaijan,Baku,61,61,,Online,India Standard Time,12/10/2021,19:06:37
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,12/10/2021,19:06:37
2981,,100 %,  Belgium,Oostende,106,0,,Online,India Standard Time,12/10/2021,19:06:37
3152,,100 %,  Belgium,Zeebrugge,198,51,Citymesh,Online,India Standard Time,12/10/2021,19:06:37
2276,,100 %,  Belgium,Schilde,316,20,,Online,India Standard Time,12/10/2021,19:06:37
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,12/10/2021,19:06:37
2300,,100 %,  Belgium,Antwerp Harbour 1,263,3,www.vemasys.com,Online,India Standard Time,12/10/2021,19:06:37
2145,,100 %,  Belgium,Antwerp2,502,137,Tresco Engineering,Online,India Standard Time,12/10/2021,19:06:37
2404,,100 %,  Belgium,Bruges,194,25,dotOcean,Online,India Standard Time,12/10/2021,19:06:37
2292,,100 %,  Belgium,Gent,360,221,,Online,India Standard Time,12/10/2021,19:06:37
2546,,100 %,  Belgium,Merchtem,32,3,,Online,India Standard Time,12/10/2021,19:06:37
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,12/10/2021,19:06:37
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,12/10/2021,19:06:37
2127,,100 %,  Belgium,Izegem,66,0,,Online,India Standard Time,12/10/2021,19:06:37
3459,,100 %,  Belgium,Oostende,83,2,Flanders Marine Institute,Online,India Standard Time,12/10/2021,19:06:37
3215,,78 %,  Belgium,Antwerp,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:06:37
2061,,100 %,  Belgium,Ostend,42,0,,Online,India Standard Time,12/10/2021,19:06:37
3359,,39 %,  Belgium,Schoten,1,0,,Online,India Standard Time,12/10/2021,19:06:37
3483,,79 %,  Belgium,WIjnegem,0,0,,Offline > 24 hours,India Standard Time,12/10/2021,19:06:37
3249,,100 %,  Belgium,Antwerp,91,0,,Online,India Standard Time,12/10/2021,19:06:37
3489,,100 %,  Brazil,Maceio,3,3,,Online,India Standard Time,12/10/2021,19:06:37
2850,,100 %,  Brazil,Fortaleza,11,11,German Aerospace Center (DLR),Online,India Standard Time,12/10/2021,19:06:37
2517,,100 %,  Brazil,Belem,190,65,,Online,India Standard Time,12/10/2021,19:06:37
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,12/10/2021,19:06:37
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:37
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:37
3145,,94 %,  Canada,Vancouver,279,127,,Online,India Standard Time,12/10/2021,19:06:37
2253,,98 %,  Canada,Montreal,4,2,,Online,India Standard Time,12/10/2021,19:06:37
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,12/10/2021,19:06:38
3061,,100 %,  Argentina,Buenos Aires,19,19,,Online,India Standard Time,12/10/2021,19:06:38
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:06:38
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:06:38
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:06:38
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:06:38
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:06:38
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:06:38
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:06:38
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:06:38
2502,,100 %,  Australia,Scarborough,18,18,,Online,India Standard Time,12/10/2021,19:06:38
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,12/10/2021,19:06:38
2675,,100 %,  Australia,Sydney,20,20,,Online,India Standard Time,12/10/2021,19:06:38
3292,,99 %,  Australia,"Oakleigh, Victoria",4,4,SARCNET,Online,India Standard Time,12/10/2021,19:06:38
2701,,100 %,  Australia,O'Connor,65,65,,Online,India Standard Time,12/10/2021,19:06:38
2360,,100 %,  Australia,Port Hedland,117,117,,Online,India Standard Time,12/10/2021,19:06:38
2801,,3 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,12/10/2021,19:06:38
2995,,100 %,  Australia,Kingston,7,6,,Online,India Standard Time,12/10/2021,19:06:38
2556,,100 %,  Australia,Franklin,10,10,,Online,India Standard Time,12/10/2021,19:06:38
3175,,100 %,  Austria,Vienna,10,1,,Online,India Standard Time,12/10/2021,19:06:38
2520,,100 %,  Austria,Vienna,19,10,,Online,India Standard Time,12/10/2021,19:06:38
2798,,100 %,  Austria,Linz,25,25,,Online,India Standard Time,12/10/2021,19:06:38
2984,,76 %,  Azerbaijan,Baku,61,61,,Online,India Standard Time,12/10/2021,19:06:38
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,12/10/2021,19:06:38
3483,,79 %,  Belgium,WIjnegem,0,0,,Offline > 24 hours,India Standard Time,12/10/2021,19:06:38
3215,,78 %,  Belgium,Antwerp,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:06:38
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,12/10/2021,19:06:38
2061,,100 %,  Belgium,Ostend,42,0,,Online,India Standard Time,12/10/2021,19:06:38
2300,,100 %,  Belgium,Antwerp Harbour 1,263,3,www.vemasys.com,Online,India Standard Time,12/10/2021,19:06:38
2404,,100 %,  Belgium,Bruges,194,25,dotOcean,Online,India Standard Time,12/10/2021,19:06:38
3359,,39 %,  Belgium,Schoten,1,0,,Online,India Standard Time,12/10/2021,19:06:38
3152,,100 %,  Belgium,Zeebrugge,198,51,Citymesh,Online,India Standard Time,12/10/2021,19:06:38
3249,,100 %,  Belgium,Antwerp,91,0,,Online,India Standard Time,12/10/2021,19:06:38
2981,,100 %,  Belgium,Oostende,106,0,,Online,India Standard Time,12/10/2021,19:06:38
2145,,100 %,  Belgium,Antwerp2,502,137,Tresco Engineering,Online,India Standard Time,12/10/2021,19:06:38
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,12/10/2021,19:06:38
2292,,100 %,  Belgium,Gent,360,221,,Online,India Standard Time,12/10/2021,19:06:38
2546,,100 %,  Belgium,Merchtem,32,3,,Online,India Standard Time,12/10/2021,19:06:38
3459,,100 %,  Belgium,Oostende,83,2,Flanders Marine Institute,Online,India Standard Time,12/10/2021,19:06:38
2276,,100 %,  Belgium,Schilde,316,20,,Online,India Standard Time,12/10/2021,19:06:38
2127,,100 %,  Belgium,Izegem,66,0,,Online,India Standard Time,12/10/2021,19:06:38
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,12/10/2021,19:06:38
3489,,100 %,  Brazil,Maceio,3,3,,Online,India Standard Time,12/10/2021,19:06:38
2850,,100 %,  Brazil,Fortaleza,11,11,German Aerospace Center (DLR),Online,India Standard Time,12/10/2021,19:06:38
2517,,100 %,  Brazil,Belem,190,65,,Online,India Standard Time,12/10/2021,19:06:38
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,12/10/2021,19:06:38
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:38
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:38
2042,,100 %,  Canada,Vancouver,128,15,,Online,India Standard Time,12/10/2021,19:06:38
2857,,100 %,  Canada,Vancouver,47,0,,Online,India Standard Time,12/10/2021,19:06:38
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,12/10/2021,19:06:39
3061,,100 %,  Argentina,Buenos Aires,19,19,,Online,India Standard Time,12/10/2021,19:06:39
2701,,100 %,  Australia,O'Connor,65,65,,Online,India Standard Time,12/10/2021,19:06:39
2360,,100 %,  Australia,Port Hedland,117,117,,Online,India Standard Time,12/10/2021,19:06:39
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:06:39
2556,,100 %,  Australia,Franklin,10,10,,Online,India Standard Time,12/10/2021,19:06:39
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,12/10/2021,19:06:39
2801,,3 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,12/10/2021,19:06:39
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:06:39
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:06:39
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:06:39
3292,,99 %,  Australia,"Oakleigh, Victoria",4,4,SARCNET,Online,India Standard Time,12/10/2021,19:06:39
2995,,100 %,  Australia,Kingston,7,6,,Online,India Standard Time,12/10/2021,19:06:39
2502,,100 %,  Australia,Scarborough,18,18,,Online,India Standard Time,12/10/2021,19:06:39
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:06:39
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:06:39
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:06:39
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:06:39
2675,,100 %,  Australia,Sydney,20,20,,Online,India Standard Time,12/10/2021,19:06:39
2798,,100 %,  Austria,Linz,25,25,,Online,India Standard Time,12/10/2021,19:06:39
3175,,100 %,  Austria,Vienna,10,1,,Online,India Standard Time,12/10/2021,19:06:39
2520,,100 %,  Austria,Vienna,19,10,,Online,India Standard Time,12/10/2021,19:06:39
2984,,76 %,  Azerbaijan,Baku,61,61,,Online,India Standard Time,12/10/2021,19:06:39
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,12/10/2021,19:06:39
3459,,100 %,  Belgium,Oostende,83,2,Flanders Marine Institute,Online,India Standard Time,12/10/2021,19:06:39
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,12/10/2021,19:06:39
2061,,100 %,  Belgium,Ostend,42,0,,Online,India Standard Time,12/10/2021,19:06:39
3359,,39 %,  Belgium,Schoten,1,0,,Online,India Standard Time,12/10/2021,19:06:39
2276,,100 %,  Belgium,Schilde,316,20,,Online,India Standard Time,12/10/2021,19:06:39
2981,,100 %,  Belgium,Oostende,106,0,,Online,India Standard Time,12/10/2021,19:06:39
3249,,100 %,  Belgium,Antwerp,91,0,,Online,India Standard Time,12/10/2021,19:06:39
3483,,79 %,  Belgium,WIjnegem,0,0,,Offline > 24 hours,India Standard Time,12/10/2021,19:06:39
3215,,78 %,  Belgium,Antwerp,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:06:39
2145,,100 %,  Belgium,Antwerp2,502,137,Tresco Engineering,Online,India Standard Time,12/10/2021,19:06:39
2300,,100 %,  Belgium,Antwerp Harbour 1,263,3,www.vemasys.com,Online,India Standard Time,12/10/2021,19:06:39
2404,,100 %,  Belgium,Bruges,194,25,dotOcean,Online,India Standard Time,12/10/2021,19:06:39
2292,,100 %,  Belgium,Gent,360,221,,Online,India Standard Time,12/10/2021,19:06:39
2546,,100 %,  Belgium,Merchtem,32,3,,Online,India Standard Time,12/10/2021,19:06:39
3152,,100 %,  Belgium,Zeebrugge,198,51,Citymesh,Online,India Standard Time,12/10/2021,19:06:39
2127,,100 %,  Belgium,Izegem,66,0,,Online,India Standard Time,12/10/2021,19:06:39
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,12/10/2021,19:06:39
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,12/10/2021,19:06:39
3489,,100 %,  Brazil,Maceio,3,3,,Online,India Standard Time,12/10/2021,19:06:39
2517,,100 %,  Brazil,Belem,190,65,,Online,India Standard Time,12/10/2021,19:06:39
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,12/10/2021,19:06:39
2850,,100 %,  Brazil,Fortaleza,11,11,German Aerospace Center (DLR),Online,India Standard Time,12/10/2021,19:06:39
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:39
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:39
2019,,100 %,  Canada,"Victoria, BC",27,1,,Online,India Standard Time,12/10/2021,19:06:39
3083,,100 %,  Canada,New Westminster,38,17,,Online,India Standard Time,12/10/2021,19:06:39
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,12/10/2021,19:06:41
3061,,100 %,  Argentina,Buenos Aires,19,19,,Online,India Standard Time,12/10/2021,19:06:41
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:06:41
2675,,100 %,  Australia,Sydney,20,20,,Online,India Standard Time,12/10/2021,19:06:41
2995,,100 %,  Australia,Kingston,7,6,,Online,India Standard Time,12/10/2021,19:06:41
2701,,100 %,  Australia,O'Connor,65,65,,Online,India Standard Time,12/10/2021,19:06:41
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:06:41
2360,,100 %,  Australia,Port Hedland,117,117,,Online,India Standard Time,12/10/2021,19:06:41
2556,,100 %,  Australia,Franklin,10,10,,Online,India Standard Time,12/10/2021,19:06:41
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:06:41
3292,,99 %,  Australia,"Oakleigh, Victoria",4,4,SARCNET,Online,India Standard Time,12/10/2021,19:06:41
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:06:41
2502,,100 %,  Australia,Scarborough,18,18,,Online,India Standard Time,12/10/2021,19:06:41
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:06:41
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,12/10/2021,19:06:41
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:06:41
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:06:41
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:06:41
2801,,3 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,12/10/2021,19:06:41
2520,,100 %,  Austria,Vienna,19,10,,Online,India Standard Time,12/10/2021,19:06:41
2798,,100 %,  Austria,Linz,25,25,,Online,India Standard Time,12/10/2021,19:06:41
3175,,100 %,  Austria,Vienna,10,1,,Online,India Standard Time,12/10/2021,19:06:41
2984,,76 %,  Azerbaijan,Baku,61,61,,Online,India Standard Time,12/10/2021,19:06:41
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,12/10/2021,19:06:41
3215,,78 %,  Belgium,Antwerp,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:06:41
3483,,79 %,  Belgium,WIjnegem,0,0,,Offline > 24 hours,India Standard Time,12/10/2021,19:06:41
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,12/10/2021,19:06:41
2061,,100 %,  Belgium,Ostend,42,0,,Online,India Standard Time,12/10/2021,19:06:41
3359,,39 %,  Belgium,Schoten,1,0,,Online,India Standard Time,12/10/2021,19:06:41
3249,,100 %,  Belgium,Antwerp,91,0,,Online,India Standard Time,12/10/2021,19:06:41
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,12/10/2021,19:06:41
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,12/10/2021,19:06:41
3152,,100 %,  Belgium,Zeebrugge,198,51,Citymesh,Online,India Standard Time,12/10/2021,19:06:41
2546,,100 %,  Belgium,Merchtem,32,3,,Online,India Standard Time,12/10/2021,19:06:41
2276,,100 %,  Belgium,Schilde,316,20,,Online,India Standard Time,12/10/2021,19:06:41
2145,,100 %,  Belgium,Antwerp2,502,137,Tresco Engineering,Online,India Standard Time,12/10/2021,19:06:41
2292,,100 %,  Belgium,Gent,360,221,,Online,India Standard Time,12/10/2021,19:06:41
3459,,100 %,  Belgium,Oostende,83,2,Flanders Marine Institute,Online,India Standard Time,12/10/2021,19:06:41
2981,,100 %,  Belgium,Oostende,106,0,,Online,India Standard Time,12/10/2021,19:06:41
2300,,100 %,  Belgium,Antwerp Harbour 1,263,3,www.vemasys.com,Online,India Standard Time,12/10/2021,19:06:41
2404,,100 %,  Belgium,Bruges,194,25,dotOcean,Online,India Standard Time,12/10/2021,19:06:41
2127,,100 %,  Belgium,Izegem,66,0,,Online,India Standard Time,12/10/2021,19:06:41
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,12/10/2021,19:06:41
3489,,100 %,  Brazil,Maceio,3,3,,Online,India Standard Time,12/10/2021,19:06:41
2517,,100 %,  Brazil,Belem,190,65,,Online,India Standard Time,12/10/2021,19:06:41
2850,,100 %,  Brazil,Fortaleza,11,11,German Aerospace Center (DLR),Online,India Standard Time,12/10/2021,19:06:41
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:41
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,12/10/2021,19:06:41
2853,,100 %,  Canada,Vancouver,26,2,,Online,India Standard Time,12/10/2021,19:06:41
2042,,100 %,  Canada,Vancouver,128,15,,Online,India Standard Time,12/10/2021,19:06:41
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,12/10/2021,19:06:42
3061,,100 %,  Argentina,Buenos Aires,19,19,,Online,India Standard Time,12/10/2021,19:06:42
2675,,100 %,  Australia,Sydney,20,20,,Online,India Standard Time,12/10/2021,19:06:42
2701,,100 %,  Australia,O'Connor,65,65,,Online,India Standard Time,12/10/2021,19:06:42
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,12/10/2021,19:06:42
2360,,100 %,  Australia,Port Hedland,117,117,,Online,India Standard Time,12/10/2021,19:06:42
2801,,3 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,12/10/2021,19:06:42
2556,,100 %,  Australia,Franklin,10,10,,Online,India Standard Time,12/10/2021,19:06:42
2936,,87 %,  Australia,Kettering,21,20,,Online,India Standard Time,12/10/2021,19:06:42
2739,,100 %,  Australia,Townsville,72,36,,Online,India Standard Time,12/10/2021,19:06:42
2070,,100 %,  Australia,"Nelson Bay, NSW",41,41,,Online,India Standard Time,12/10/2021,19:06:42
2502,,100 %,  Australia,Scarborough,18,18,,Online,India Standard Time,12/10/2021,19:06:42
2234,,95 %,  Australia,Mt Arthur (N.Tasmania),2,1,,Online,India Standard Time,12/10/2021,19:06:42
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,12/10/2021,19:06:42
2288,,99 %,  Australia,Johanna,5,5,,Online,India Standard Time,12/10/2021,19:06:42
2637,,72 %,  Australia,Devonport,8,6,,Online,India Standard Time,12/10/2021,19:06:42
2995,,100 %,  Australia,Kingston,7,6,,Online,India Standard Time,12/10/2021,19:06:42
2999,,100 %,  Australia,Mount Hicks,2,1,,Online,India Standard Time,12/10/2021,19:06:42
3292,,99 %,  Australia,"Oakleigh, Victoria",4,4,SARCNET,Online,India Standard Time,12/10/2021,19:06:42
3175,,100 %,  Austria,Vienna,10,1,,Online,India Standard Time,12/10/2021,19:06:42
2798,,100 %,  Austria,Linz,25,25,,Online,India Standard Time,12/10/2021,19:06:42
2520,,100 %,  Austria,Vienna,19,10,,Online,India Standard Time,12/10/2021,19:06:42
2984,,76 %,  Azerbaijan,Baku,61,61,,Online,India Standard Time,12/10/2021,19:06:42
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,12/10/2021,19:06:42
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,12/10/2021,19:06:42
2061,,100 %,  Belgium,Ostend,42,0,,Online,India Standard Time,12/10/2021,19:06:42
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,12/10/2021,19:06:42
2546,,100 %,  Belgium,Merchtem,32,3,,Online,India Standard Time,12/10/2021,19:06:42
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,12/10/2021,19:06:42
3483,,79 %,  Belgium,WIjnegem,0,0,,Offline > 24 hours,India Standard Time,12/10/2021,19:06:42
2276,,100 %,  Belgium,Schilde,316,20,,Online,India Standard Time,12/10/2021,19:06:42
3215,,78 %,  Belgium,Antwerp,0,0,,Offline > 10 minutes,India Standard Time,12/10/2021,19:06:42
2981,,100 %,  Belgium,Oostende,106,0,,Online,India Standard Time,12/10/2021,19:06:42
2145,,100 %,  Belgium,Antwerp2,502,137,Tresco Engineering,Online,India Standard Time,12/10/2021,19:06:42
