URL,Tile_Directory_URL,Name,DateRecorded
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198716.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198716.color/,Sea Surface Temperature,1987-04-13
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198717.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198717.color/,Sea Surface Temperature,1987-04-20
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198718.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198718.color/,Sea Surface Temperature,1987-04-27
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198719.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198719.color/,Sea Surface Temperature,1987-05-04
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198720.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198720.color/,Sea Surface Temperature,1987-05-11
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198721.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198721.color/,Sea Surface Temperature,1987-05-18
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198722.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198722.color/,Sea Surface Temperature,1987-05-25
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198723.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198723.color/,Sea Surface Temperature,1987-06-01
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198724.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198724.color/,Sea Surface Temperature,1987-06-08
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198725.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198725.color/,Sea Surface Temperature,1987-06-15
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198726.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198726.color/,Sea Surface Temperature,1987-06-22
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198727.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198727.color/,Sea Surface Temperature,1987-06-29
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198728.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198728.color/,Sea Surface Temperature,1987-07-06
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198729.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198729.color/,Sea Surface Temperature,1987-07-13
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198730.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198730.color/,Sea Surface Temperature,1987-07-20
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198731.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198731.color/,Sea Surface Temperature,1987-07-27
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198732.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198732.color/,Sea Surface Temperature,1987-08-03
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198733.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198733.color/,Sea Surface Temperature,1987-08-10
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198734.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198734.color/,Sea Surface Temperature,1987-08-17
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198735.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198735.color/,Sea Surface Temperature,1987-08-24
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198736.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198736.color/,Sea Surface Temperature,1987-08-31
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198737.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198737.color/,Sea Surface Temperature,1987-09-07
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198738.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198738.color/,Sea Surface Temperature,1987-09-14
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198739.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198739.color/,Sea Surface Temperature,1987-09-21
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198740.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198740.color/,Sea Surface Temperature,1987-09-28
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198741.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198741.color/,Sea Surface Temperature,1987-10-05
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198742.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198742.color/,Sea Surface Temperature,1987-10-12
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198743.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198743.color/,Sea Surface Temperature,1987-10-19
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198744.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198744.color/,Sea Surface Temperature,1987-10-26
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198745.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198745.color/,Sea Surface Temperature,1987-11-02
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198746.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198746.color/,Sea Surface Temperature,1987-11-09
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198747.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198747.color/,Sea Surface Temperature,1987-11-16
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198748.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198748.color/,Sea Surface Temperature,1987-11-23
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198749.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198749.color/,Sea Surface Temperature,1987-11-30
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198750.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198750.color/,Sea Surface Temperature,1987-12-07
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198751.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198751.color/,Sea Surface Temperature,1987-12-14
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198752.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198752.color/,Sea Surface Temperature,1987-12-21
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198753.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198753.color/,Sea Surface Temperature,1987-12-28
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198801.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198801.color/,Sea Surface Temperature,1988-01-04
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198802.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198802.color/,Sea Surface Temperature,1988-01-11
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198803.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198803.color/,Sea Surface Temperature,1988-01-18
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198804.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198804.color/,Sea Surface Temperature,1988-01-25
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198805.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198805.color/,Sea Surface Temperature,1988-02-01
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198806.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198806.color/,Sea Surface Temperature,1988-02-08
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198807.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198807.color/,Sea Surface Temperature,1988-02-15
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198808.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198808.color/,Sea Surface Temperature,1988-02-22
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198809.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198809.color/,Sea Surface Temperature,1988-02-29
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198810.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198810.color/,Sea Surface Temperature,1988-03-07
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198811.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198811.color/,Sea Surface Temperature,1988-03-14
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198812.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198812.color/,Sea Surface Temperature,1988-03-21
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198813.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198813.color/,Sea Surface Temperature,1988-03-28
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198814.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198814.color/,Sea Surface Temperature,1988-04-04
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198815.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198815.color/,Sea Surface Temperature,1988-04-11
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198816.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198816.color/,Sea Surface Temperature,1988-04-18
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198817.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198817.color/,Sea Surface Temperature,1988-04-25
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198818.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198818.color/,Sea Surface Temperature,1988-05-02
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198819.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198819.color/,Sea Surface Temperature,1988-05-09
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198820.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198820.color/,Sea Surface Temperature,1988-05-16
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198821.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198821.color/,Sea Surface Temperature,1988-05-23
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198822.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198822.color/,Sea Surface Temperature,1988-05-30
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198823.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198823.color/,Sea Surface Temperature,1988-06-06
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198824.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198824.color/,Sea Surface Temperature,1988-06-13
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198825.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198825.color/,Sea Surface Temperature,1988-06-20
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198826.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198826.color/,Sea Surface Temperature,1988-06-27
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198827.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198827.color/,Sea Surface Temperature,1988-07-04
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198828.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198828.color/,Sea Surface Temperature,1988-07-11
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198829.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198829.color/,Sea Surface Temperature,1988-07-18
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198830.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198830.color/,Sea Surface Temperature,1988-07-25
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198831.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198831.color/,Sea Surface Temperature,1988-08-01
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198832.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198832.color/,Sea Surface Temperature,1988-08-08
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198833.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198833.color/,Sea Surface Temperature,1988-08-15
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198834.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198834.color/,Sea Surface Temperature,1988-08-22
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198835.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198835.color/,Sea Surface Temperature,1988-08-29
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198836.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198836.color/,Sea Surface Temperature,1988-09-05
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198837.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198837.color/,Sea Surface Temperature,1988-09-12
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198838.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198838.color/,Sea Surface Temperature,1988-09-19
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198839.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198839.color/,Sea Surface Temperature,1988-09-26
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198840.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198840.color/,Sea Surface Temperature,1988-10-03
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198841.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198841.color/,Sea Surface Temperature,1988-10-10
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198842.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198842.color/,Sea Surface Temperature,1988-10-17
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198843.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198843.color/,Sea Surface Temperature,1988-10-24
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198844.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198844.color/,Sea Surface Temperature,1988-10-31
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198845.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198845.color/,Sea Surface Temperature,1988-11-07
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198846.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198846.color/,Sea Surface Temperature,1988-11-14
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198847.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198847.color/,Sea Surface Temperature,1988-11-21
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198848.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198848.color/,Sea Surface Temperature,1988-11-28
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198849.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198849.color/,Sea Surface Temperature,1988-12-05
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198850.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198850.color/,Sea Surface Temperature,1988-12-12
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198851.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198851.color/,Sea Surface Temperature,1988-12-19
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198852.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198852.color/,Sea Surface Temperature,1988-12-26
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198901.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198901.color/,Sea Surface Temperature,1989-01-02
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198902.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198902.color/,Sea Surface Temperature,1989-01-09
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198903.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198903.color/,Sea Surface Temperature,1989-01-16
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198904.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198904.color/,Sea Surface Temperature,1989-01-23
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198905.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198905.color/,Sea Surface Temperature,1989-01-30
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198906.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198906.color/,Sea Surface Temperature,1989-02-06
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198907.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198907.color/,Sea Surface Temperature,1989-02-13
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198908.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198908.color/,Sea Surface Temperature,1989-02-20
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198909.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198909.color/,Sea Surface Temperature,1989-02-27
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198910.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198910.color/,Sea Surface Temperature,1989-03-06
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198911.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198911.color/,Sea Surface Temperature,1989-03-13
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198912.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198912.color/,Sea Surface Temperature,1989-03-20
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198913.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198913.color/,Sea Surface Temperature,1989-03-27
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198914.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198914.color/,Sea Surface Temperature,1989-04-03
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198915.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198915.color/,Sea Surface Temperature,1989-04-10
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198916.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198916.color/,Sea Surface Temperature,1989-04-17
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198917.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198917.color/,Sea Surface Temperature,1989-04-24
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198918.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198918.color/,Sea Surface Temperature,1989-05-01
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198919.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198919.color/,Sea Surface Temperature,1989-05-08
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198920.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198920.color/,Sea Surface Temperature,1989-05-15
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198921.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198921.color/,Sea Surface Temperature,1989-05-22
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198922.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198922.color/,Sea Surface Temperature,1989-05-29
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198923.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198923.color/,Sea Surface Temperature,1989-06-05
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198924.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198924.color/,Sea Surface Temperature,1989-06-12
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198925.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198925.color/,Sea Surface Temperature,1989-06-19
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198926.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198926.color/,Sea Surface Temperature,1989-06-26
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198927.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198927.color/,Sea Surface Temperature,1989-07-03
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198928.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198928.color/,Sea Surface Temperature,1989-07-10
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198929.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198929.color/,Sea Surface Temperature,1989-07-17
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198930.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198930.color/,Sea Surface Temperature,1989-07-24
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198931.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198931.color/,Sea Surface Temperature,1989-07-31
https://www.nnvl.noaa.gov/Portal/Products/SURF/Images/Color/Weekly/SURF.weekly.198932.color.png,https://www.nnvl.noaa.gov/Portal/Tiles/SURF/SURF.weekly.198932.color/,Sea Surface Temperature,1989-08-07
