id,uptime,country,location,ships,distinct,status,timezone,date,time,url,Latitude,Longitude
2801,0 %,Australia,Glenorchy,0,0,Dead,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-36.90956,142.65848
2936,94 %,Australia,Kettering,22,20,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-43.12779,147.24641
2701,96 %,Australia,O'Connor,65,65,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-35.25907,149.11531
2234,98 %,Australia,Mt Arthur (N.Tasmania),1,1,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-41.27,147.28
2502,100 %,Australia,Scarborough,64,64,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-31.89805,115.76119
3354,0 %,Australia,Port Hedland,0,0,Dead,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-20.31346,118.57726
3292,99 %,Australia,"Oakleigh, Victoria",3,3,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-37.89923,145.09363
2864,0 %,Australia,Morayfield,0,0,Dead,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-27.10893,152.95031
2739,90 %,Australia,Townsville,44,44,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-19.25712,146.82138
2556,100 %,Australia,Franklin,7,6,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-43.0886,147.01125
2995,100 %,Australia,Kingston,8,7,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-29.05459,167.96628
2999,100 %,Australia,Mount Hicks,6,5,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-41.05125,145.74503
2637,87 %,Australia,Devonport,8,7,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-41.17965,146.34708
2070,100 %,Australia,"Nelson Bay, NSW",43,43,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-32.72202,152.14351
2288,100 %,Australia,Johanna,5,5,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-38.75553,143.38604
3175,100 %,Austria,Vienna,2,0,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,48.20263,16.36842
2520,100 %,Austria,Vienna,19,15,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,48.20263,16.36842
2798,100 %,Austria,Linz,28,28,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,48.30423,14.28812
2984,100 %,Azerbaijan,Baku,38,38,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,40.41066,49.87222
2445,0 %,Bahamas,Freeport,0,0,Dead,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,26.53559,-78.69696
2723,0 %,Belgium,Antwerp Harbour 2,0,0,Dead,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.19386,5.02848
2300,100 %,Belgium,Antwerp Harbour 1,457,52,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.21689,5.10942
2404,100 %,Belgium,Bruges,172,18,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.20847,3.2245
3483,24 %,Belgium,WIjnegem,40,11,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.22822,4.52661
3215,79 %,Belgium,Antwerp,1,0,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.22212,4.39769
2709,0 %,Belgium,"Watervliet, St Laureins",0,0,Dead,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.27586,3.62614
2145,100 %,Belgium,Antwerp,464,47,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.22212,4.39769
2981,95 %,Belgium,Oostende,119,0,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.23122,2.91266
2292,100 %,Belgium,Gent,382,230,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.05563,3.72856
3359,92 %,Belgium,Schoten,50,4,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.25104,4.49798
2127,100 %,Belgium,Izegem,105,0,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,50.92057,3.21477
3249,88 %,Belgium,Antwerp,62,0,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.22212,4.39769
3152,100 %,Belgium,Zeebrugge,212,33,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.33099,3.20698
2276,100 %,Belgium,Schilde,289,3,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.23938,4.58024
2546,100 %,Belgium,Merchtem,27,3,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,50.95854,4.23199
2061,100 %,Belgium,Ostend,46,0,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.23122,2.91266
3459,100 %,Belgium,Oostende,92,2,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,51.23122,2.91266
3075,100 %,Belgium,Aalst,2,2,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,50.93624,4.04268
2850,100 %,Brazil,Fortaleza,17,17,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-3.71841,-38.54288
3489,100 %,Brazil,Maceio,4,4,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-9.66648,-35.73495
2517,100 %,Brazil,Belem,194,61,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-1.45643,-48.50327
2929,0 %,Brazil,Curitiba,0,0,Dead,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,-25.43998,-49.27654
2576,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,43.2063,27.92523
3019,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,43.2063,27.92523
2821,100 %,Canada,Burnaby,30,2,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,49.24475,-122.97334
2253,98 %,Canada,Montreal,6,2,Online,India Standard Time,19/10/2021,21:12:45,https://www.aishub.net/stations?page=8,45.5124,-73.55469
2766,0 %,Angola,Zaire,0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-6.6152,13.57777
3061,100 %,Argentina,Buenos Aires,20,20,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-34.60849,-58.37344
2556,100 %,Australia,Franklin,7,6,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-43.0886,147.01125
2502,100 %,Australia,Scarborough,64,64,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-31.89805,115.76119
2739,90 %,Australia,Townsville,44,44,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-19.25712,146.82138
2070,100 %,Australia,"Nelson Bay, NSW",43,43,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-32.72202,152.14351
2864,0 %,Australia,Morayfield,0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-27.10893,152.95031
2465,0 %,Australia,Darwin,0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-12.46089,130.84153
2995,100 %,Australia,Kingston,8,7,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-29.05459,167.96628
2637,87 %,Australia,Devonport,8,7,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-41.17965,146.34708
2999,100 %,Australia,Mount Hicks,6,5,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-41.05125,145.74503
2288,100 %,Australia,Johanna,5,5,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-38.75553,143.38604
3354,0 %,Australia,Port Hedland,0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-20.31346,118.57726
2234,98 %,Australia,Mt Arthur (N.Tasmania),1,1,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-41.27,147.28
3292,99 %,Australia,"Oakleigh, Victoria",3,3,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-37.89923,145.09363
2675,100 %,Australia,Sydney,16,16,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-33.8696,151.20691
2701,96 %,Australia,O'Connor,65,65,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-35.25907,149.11531
2936,94 %,Australia,Kettering,22,20,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-43.12779,147.24641
2801,0 %,Australia,Glenorchy,0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-36.90956,142.65848
3175,100 %,Austria,Vienna,2,0,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,48.20263,16.36842
2798,100 %,Austria,Linz,28,28,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,48.30423,14.28812
2520,100 %,Austria,Vienna,19,15,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,48.20263,16.36842
2984,100 %,Azerbaijan,Baku,38,38,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,40.41066,49.87222
2445,0 %,Bahamas,Freeport,0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,26.53559,-78.69696
2709,0 %,Belgium,"Watervliet, St Laureins",0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.27586,3.62614
2546,100 %,Belgium,Merchtem,27,3,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,50.95854,4.23199
3483,24 %,Belgium,WIjnegem,40,11,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.22822,4.52661
2981,95 %,Belgium,Oostende,119,0,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.23122,2.91266
2276,100 %,Belgium,Schilde,289,3,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.23938,4.58024
2145,100 %,Belgium,Antwerp,464,47,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.22212,4.39769
2292,100 %,Belgium,Gent,382,230,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.05563,3.72856
3215,79 %,Belgium,Antwerp,1,0,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.22212,4.39769
2127,100 %,Belgium,Izegem,105,0,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,50.92057,3.21477
3359,92 %,Belgium,Schoten,50,4,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.25104,4.49798
2300,100 %,Belgium,Antwerp Harbour 1,457,52,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.21689,5.10942
3459,100 %,Belgium,Oostende,92,2,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.23122,2.91266
3075,100 %,Belgium,Aalst,2,2,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,50.93624,4.04268
2404,100 %,Belgium,Bruges,172,18,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.20847,3.2245
2061,100 %,Belgium,Ostend,46,0,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.23122,2.91266
2723,0 %,Belgium,Antwerp Harbour 2,0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.19386,5.02848
3152,100 %,Belgium,Zeebrugge,212,33,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.33099,3.20698
3249,88 %,Belgium,Antwerp,62,0,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,51.22212,4.39769
3489,100 %,Brazil,Maceio,4,4,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-9.66648,-35.73495
2929,0 %,Brazil,Curitiba,0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-25.43998,-49.27654
2517,100 %,Brazil,Belem,194,61,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-1.45643,-48.50327
2850,100 %,Brazil,Fortaleza,17,17,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,-3.71841,-38.54288
2576,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,43.2063,27.92523
3019,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,43.2063,27.92523
2253,98 %,Canada,Montreal,6,2,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,45.5124,-73.55469
2202,100 %,Canada,Ucluelet,26,21,Online,India Standard Time,19/10/2021,21:13:40,https://www.aishub.net/stations?page=1,48.93821,-125.54277
2766,0 %,Angola,Zaire,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-6.6152,13.57777
3061,100 %,Argentina,Buenos Aires,20,20,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-34.60849,-58.37344
2234,98 %,Australia,Mt Arthur (N.Tasmania),1,1,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-41.27,147.28
2675,100 %,Australia,Sydney,16,16,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-33.8696,151.20691
3354,0 %,Australia,Port Hedland,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-20.31346,118.57726
3292,99 %,Australia,"Oakleigh, Victoria",3,3,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-37.89923,145.09363
2701,96 %,Australia,O'Connor,65,65,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-35.25907,149.11531
2288,100 %,Australia,Johanna,5,5,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-38.75553,143.38604
2502,100 %,Australia,Scarborough,64,64,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-31.89805,115.76119
2995,100 %,Australia,Kingston,8,7,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-29.05459,167.96628
2999,100 %,Australia,Mount Hicks,6,5,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-41.05125,145.74503
2070,100 %,Australia,"Nelson Bay, NSW",43,43,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-32.72202,152.14351
2801,0 %,Australia,Glenorchy,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-36.90956,142.65848
2739,90 %,Australia,Townsville,44,44,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-19.25712,146.82138
2465,0 %,Australia,Darwin,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-12.46089,130.84153
2637,87 %,Australia,Devonport,8,7,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-41.17965,146.34708
2936,94 %,Australia,Kettering,22,20,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-43.12779,147.24641
2556,100 %,Australia,Franklin,7,6,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-43.0886,147.01125
2864,0 %,Australia,Morayfield,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-27.10893,152.95031
2798,100 %,Austria,Linz,28,28,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,48.30423,14.28812
3175,100 %,Austria,Vienna,2,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,48.20263,16.36842
2520,100 %,Austria,Vienna,19,15,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,48.20263,16.36842
2984,100 %,Azerbaijan,Baku,38,38,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,40.41066,49.87222
2445,0 %,Bahamas,Freeport,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,26.53559,-78.69696
2981,95 %,Belgium,Oostende,119,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.23122,2.91266
2723,0 %,Belgium,Antwerp Harbour 2,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.19386,5.02848
3459,100 %,Belgium,Oostende,92,2,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.23122,2.91266
3359,92 %,Belgium,Schoten,50,4,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.25104,4.49798
3152,100 %,Belgium,Zeebrugge,212,33,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.33099,3.20698
2709,0 %,Belgium,"Watervliet, St Laureins",0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.27586,3.62614
2145,100 %,Belgium,Antwerp,464,47,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.22212,4.39769
2276,100 %,Belgium,Schilde,289,3,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.23938,4.58024
3249,88 %,Belgium,Antwerp,62,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.22212,4.39769
2292,100 %,Belgium,Gent,382,230,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.05563,3.72856
2300,100 %,Belgium,Antwerp Harbour 1,457,52,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.21689,5.10942
2404,100 %,Belgium,Bruges,172,18,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.20847,3.2245
3483,24 %,Belgium,WIjnegem,40,11,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.22822,4.52661
2127,100 %,Belgium,Izegem,105,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,50.92057,3.21477
2546,100 %,Belgium,Merchtem,27,3,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,50.95854,4.23199
3075,100 %,Belgium,Aalst,2,2,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,50.93624,4.04268
2061,100 %,Belgium,Ostend,46,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.23122,2.91266
3215,79 %,Belgium,Antwerp,1,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,51.22212,4.39769
2517,100 %,Brazil,Belem,194,61,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-1.45643,-48.50327
2929,0 %,Brazil,Curitiba,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-25.43998,-49.27654
2850,100 %,Brazil,Fortaleza,17,17,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-3.71841,-38.54288
3489,100 %,Brazil,Maceio,4,4,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,-9.66648,-35.73495
2576,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,43.2063,27.92523
3019,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,43.2063,27.92523
3185,100 %,Canada,Halifax,37,17,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,44.64548,-63.57655
2848,100 %,Canada,Victoria,68,2,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=2,48.42855,-123.36445
2766,0 %,Angola,Zaire,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-6.6152,13.57777
3061,100 %,Argentina,Buenos Aires,20,20,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-34.60849,-58.37344
2637,87 %,Australia,Devonport,8,7,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-41.17965,146.34708
2864,0 %,Australia,Morayfield,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-27.10893,152.95031
2995,100 %,Australia,Kingston,8,7,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-29.05459,167.96628
2999,100 %,Australia,Mount Hicks,6,5,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-41.05125,145.74503
2675,100 %,Australia,Sydney,16,16,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-33.8696,151.20691
2234,98 %,Australia,Mt Arthur (N.Tasmania),1,1,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-41.27,147.28
2070,100 %,Australia,"Nelson Bay, NSW",43,43,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-32.72202,152.14351
2701,96 %,Australia,O'Connor,65,65,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-35.25907,149.11531
2465,0 %,Australia,Darwin,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-12.46089,130.84153
2556,100 %,Australia,Franklin,7,6,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-43.0886,147.01125
2936,94 %,Australia,Kettering,22,20,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-43.12779,147.24641
3354,0 %,Australia,Port Hedland,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-20.31346,118.57726
3292,99 %,Australia,"Oakleigh, Victoria",3,3,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-37.89923,145.09363
2801,0 %,Australia,Glenorchy,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-36.90956,142.65848
2739,90 %,Australia,Townsville,44,44,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-19.25712,146.82138
2502,100 %,Australia,Scarborough,64,64,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-31.89805,115.76119
2288,100 %,Australia,Johanna,5,5,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-38.75553,143.38604
2798,100 %,Austria,Linz,28,28,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,48.30423,14.28812
3175,100 %,Austria,Vienna,2,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,48.20263,16.36842
2520,100 %,Austria,Vienna,19,15,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,48.20263,16.36842
2984,100 %,Azerbaijan,Baku,38,38,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,40.41066,49.87222
2445,0 %,Bahamas,Freeport,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,26.53559,-78.69696
2127,100 %,Belgium,Izegem,105,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,50.92057,3.21477
2300,100 %,Belgium,Antwerp Harbour 1,457,52,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.21689,5.10942
2404,100 %,Belgium,Bruges,172,18,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.20847,3.2245
3459,100 %,Belgium,Oostende,92,2,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.23122,2.91266
2276,100 %,Belgium,Schilde,289,3,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.23938,4.58024
2723,0 %,Belgium,Antwerp Harbour 2,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.19386,5.02848
2546,100 %,Belgium,Merchtem,27,3,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,50.95854,4.23199
2061,100 %,Belgium,Ostend,46,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.23122,2.91266
3075,100 %,Belgium,Aalst,2,2,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,50.93624,4.04268
3215,79 %,Belgium,Antwerp,1,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.22212,4.39769
3483,24 %,Belgium,WIjnegem,40,11,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.22822,4.52661
2709,0 %,Belgium,"Watervliet, St Laureins",0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.27586,3.62614
3359,92 %,Belgium,Schoten,50,4,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.25104,4.49798
2981,95 %,Belgium,Oostende,119,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.23122,2.91266
2145,100 %,Belgium,Antwerp,464,47,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.22212,4.39769
3249,88 %,Belgium,Antwerp,62,0,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.22212,4.39769
3152,100 %,Belgium,Zeebrugge,212,33,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.33099,3.20698
2292,100 %,Belgium,Gent,382,230,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,51.05563,3.72856
2929,0 %,Brazil,Curitiba,0,0,Dead,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-25.43998,-49.27654
3489,100 %,Brazil,Maceio,4,4,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-9.66648,-35.73495
2850,100 %,Brazil,Fortaleza,17,17,Online,India Standard Time,19/10/2021,21:13:41,https://www.aishub.net/stations?page=3,-3.71841,-38.54288
