,id,city,country,dt,humidity,pressure,wind_speed,temp.average,temp.average_max,temp.average_min,temp.record_max,temp.record_min
2,3451190.0,Rio de Janeiro,BR,1635638400,78.06,1012.86,3.2,298.04,302.82,294.41,308.9,291.8
3,3451190.0,Rio de Janeiro,BR,1635724800,73.91,1013.42,3.51,298.19,302.42,294.94,306.91,291.57
4,3451190.0,Rio de Janeiro,BR,1635811200,76.09,1014.46,3.4,297.61,301.21,294.27,307.67,290.15
5,3451190.0,Rio de Janeiro,BR,1635897600,74.07,1012.68,3.11,298.15,303.31,293.91,307.99,290.15
6,3451190.0,Rio de Janeiro,BR,1635984000,77.44,1011.87,3.26,297.81,301.82,294.49,307.32,290.61
7,3451190.0,Rio de Janeiro,BR,1636070400,82.84,1013.08,3.25,296.98,299.91,294.62,308.32,292.15
8,3451190.0,Rio de Janeiro,BR,1636156800,84.12,1015.67,3.13,296.31,298.54,294.39,300.86,291.15
9,3451190.0,Rio de Janeiro,BR,1636243200,83.24,1015.33,3.11,296.66,299.86,294.01,304.77,292.03
10,3451190.0,Rio de Janeiro,BR,1636329600,83.16,1014.28,3.19,296.85,300.55,294.33,304.26,293.15
11,3451190.0,Rio de Janeiro,BR,1636416000,83.76,1013.61,3.19,297.43,300.95,294.51,305.56,292.9
12,3451190.0,Rio de Janeiro,BR,1636502400,81.33,1011.97,3.06,298.51,302.67,295.36,307.75,293.88
13,3451190.0,Rio de Janeiro,BR,1636588800,81.85,1008.14,3.18,298.42,302.38,295.3,308.03,293.19
14,3451190.0,Rio de Janeiro,BR,1636675200,78.58,1010.38,3.52,298.76,303.79,295.02,313.15,292.37
15,3451190.0,Rio de Janeiro,BR,1636761600,78.08,1011.37,3.71,298.21,302.15,294.96,306.18,292.78
16,3451190.0,Rio de Janeiro,BR,1636848000,81.5,1009.06,3.36,297.52,300.66,294.48,309.15,290.91
17,3451190.0,Rio de Janeiro,BR,1636934400,80.59,1010.83,3.3,297.41,301.22,294.23,305.76,292.04
18,3451190.0,Rio de Janeiro,BR,1637020800,79.12,1010.98,3.2,297.91,301.78,294.74,309.97,291.44
19,3451190.0,Rio de Janeiro,BR,1637107200,77.2,1011.79,3.6,297.33,301.59,293.98,307.04,286.35
20,3451190.0,Rio de Janeiro,BR,1637193600,81.21,1011.95,2.98,297.16,301.22,293.81,307.75,290.0
21,3451190.0,Rio de Janeiro,BR,1637280000,81.02,1012.0,3.81,297.16,301.12,293.82,306.72,291.32
22,3451190.0,Rio de Janeiro,BR,1637366400,80.41,1013.22,3.38,296.94,300.18,293.99,306.14,289.53
23,3451190.0,Rio de Janeiro,BR,1637452800,78.79,1013.15,2.86,297.06,301.42,293.33,307.85,290.34
24,3451190.0,Rio de Janeiro,BR,1637539200,79.44,1011.82,3.0,297.95,302.7,294.24,307.9,292.15
25,3451190.0,Rio de Janeiro,BR,1637625600,80.85,1012.11,2.97,297.47,300.35,294.83,306.76,293.37
26,3451190.0,Rio de Janeiro,BR,1637712000,80.72,1013.31,3.31,297.42,300.47,294.54,303.63,291.65
27,3451190.0,Rio de Janeiro,BR,1637798400,78.98,1013.05,3.25,298.14,302.63,294.68,307.21,292.39
28,3451190.0,Rio de Janeiro,BR,1637884800,79.41,1010.43,3.01,298.26,301.88,295.3,306.16,293.1
29,3451190.0,Rio de Janeiro,BR,1637971200,78.57,1002.52,3.24,298.17,301.81,294.93,305.79,293.15
0,1792947.0,Tianjin,CN,1635465600,49.68,1026.75,3.07,283.56,288.87,278.55,292.15,273.31
1,1792947.0,Tianjin,CN,1635552000,53.46,1026.53,2.84,283.86,289.79,277.22,294.29,273.16
2,1792947.0,Tianjin,CN,1635638400,55.93,1025.85,2.32,282.92,288.42,277.9,298.15,267.16
3,1792947.0,Tianjin,CN,1635724800,53.11,1024.29,2.99,283.53,289.1,278.72,293.15,270.7
4,1792947.0,Tianjin,CN,1635811200,54.26,1022.66,3.26,284.02,289.84,278.87,293.15,274.15
5,1792947.0,Tianjin,CN,1635897600,54.38,1023.62,2.65,283.16,288.96,277.75,293.15,274.15
6,1792947.0,Tianjin,CN,1635984000,65.98,1020.73,2.79,283.29,288.69,278.6,292.15,275.15
7,1792947.0,Tianjin,CN,1636070400,58.35,1021.74,3.99,282.68,287.26,277.6,293.15,274.15
8,1792947.0,Tianjin,CN,1636156800,56.53,1023.04,3.13,281.18,285.19,276.73,291.36,273.42
9,1792947.0,Tianjin,CN,1636243200,52.86,1025.2,2.93,281.41,286.39,276.21,293.15,273.15
10,1792947.0,Tianjin,CN,1636329600,58.88,1024.59,2.44,281.58,286.32,276.84,291.15,272.4
11,1792947.0,Tianjin,CN,1636416000,60.85,1022.82,2.87,282.25,286.76,276.96,289.15,274.15
12,1792947.0,Tianjin,CN,1636502400,56.97,1022.86,3.25,281.29,285.51,276.43,290.15,273.15
13,1792947.0,Tianjin,CN,1636588800,53.62,1021.87,3.14,281.76,286.15,277.03,292.15,274.15
14,1792947.0,Tianjin,CN,1636675200,53.78,1021.82,2.96,281.11,285.66,276.02,291.15,271.84
15,1792947.0,Tianjin,CN,1636761600,53.81,1021.81,3.24,280.35,285.26,274.75,289.15,270.61
16,1792947.0,Tianjin,CN,1636848000,50.42,1022.04,3.08,280.05,284.48,274.87,288.15,269.15
17,1792947.0,Tianjin,CN,1636934400,59.49,1023.92,3.05,279.68,284.46,274.62,289.15,270.15
18,1792947.0,Tianjin,CN,1637020800,54.43,1022.1,3.29,279.66,283.33,275.5,287.15,272.15
19,1792947.0,Tianjin,CN,1637107200,53.82,1024.01,4.04,278.92,282.88,273.85,285.4,266.15
20,1792947.0,Tianjin,CN,1637193600,53.0,1022.89,3.42,277.68,281.82,273.43,287.15,267.41
21,1792947.0,Tianjin,CN,1637280000,57.43,1024.28,3.05,277.48,282.46,272.61,286.15,268.15
22,1792947.0,Tianjin,CN,1637366400,62.02,1025.15,2.84,277.2,281.94,272.04,285.33,268.15
23,1792947.0,Tianjin,CN,1637452800,66.76,1026.85,3.19,275.93,279.98,272.42,286.56,267.15
24,1792947.0,Tianjin,CN,1637539200,57.91,1027.69,3.35,275.81,279.74,271.84,285.15,267.15
25,1792947.0,Tianjin,CN,1637625600,60.38,1027.35,3.07,275.94,279.84,271.81,285.67,265.55
26,1792947.0,Tianjin,CN,1637712000,49.36,1024.49,3.14,275.11,279.37,270.05,284.15,262.36
27,1792947.0,Tianjin,CN,1637798400,53.6,1024.52,3.04,275.12,279.65,270.41,286.15,262.15
28,1792947.0,Tianjin,CN,1637884800,53.9,1025.74,3.48,274.76,279.04,269.87,283.15,260.73
29,1792947.0,Tianjin,CN,1637971200,47.14,1027.91,3.76,274.15,278.04,269.95,283.15,265.74
