,Unnamed: 0,id,city,country,dt,humidity,pressure,wind_speed,temp.average,temp.average_max,temp.average_min,temp.record_max,temp.record_min,region_name,region_code
390,0,6556244.0,Istanbul,TUR,2021-11-02 00:00:00,69.44,1021.94,3.47,286.26,289.4,283.12,295.24,277.1,Turkey,792
391,1,6642644.0,Istanbul,TUR,2021-11-03 00:00:00,69.81,1019.5,3.88,287.38,290.46,284.11,297.3,281.0,Turkey,792
392,2,6729044.0,Istanbul,TUR,2021-11-04 00:00:00,75.02,1019.49,4.01,288.18,291.2,285.56,295.62,279.62,Turkey,792
393,3,6815444.0,Istanbul,TUR,2021-11-05 00:00:00,76.68,1018.98,4.11,288.65,291.37,285.98,296.22,279.09,Turkey,792
394,4,6901844.0,Istanbul,TUR,2021-11-06 00:00:00,75.19,1018.28,4.19,289.4,291.86,287.07,297.27,282.62,Turkey,792
395,5,6988244.0,Istanbul,TUR,2021-11-07 00:00:00,73.32,1019.5,4.43,289.01,292.04,286.11,297.13,281.57,Turkey,792
396,6,7074644.0,Istanbul,TUR,2021-11-08 00:00:00,73.37,1019.89,3.84,288.72,292.2,285.37,297.41,281.03,Turkey,792
397,7,7161044.0,Istanbul,TUR,2021-11-09 00:00:00,73.2,1018.36,3.95,288.82,292.22,285.55,297.68,281.09,Turkey,792
398,8,7247444.0,Istanbul,TUR,2021-11-10 00:00:00,74.12,1018.13,3.85,288.0,291.25,285.01,296.87,280.72,Turkey,792
399,9,7333844.0,Istanbul,TUR,2021-11-11 00:00:00,74.96,1020.11,3.84,288.26,291.17,285.49,294.42,280.1,Turkey,792
400,10,7420244.0,Istanbul,TUR,2021-11-12 00:00:00,74.48,1020.75,3.83,288.44,291.98,285.24,295.58,283.45,Turkey,792
401,11,7506644.0,Istanbul,TUR,2021-11-13 00:00:00,72.8,1019.93,3.9,287.87,290.66,284.98,294.77,282.57,Turkey,792
402,12,7593044.0,Istanbul,TUR,2021-11-14 00:00:00,75.85,1019.58,4.37,286.68,288.9,284.46,292.96,280.99,Turkey,792
403,13,7679444.0,Istanbul,TUR,2021-11-15 00:00:00,76.07,1021.55,5.03,285.98,288.27,283.96,293.71,279.62,Turkey,792
404,14,7765844.0,Istanbul,TUR,2021-11-16 00:00:00,77.14,1020.85,5.12,285.32,287.42,282.75,292.95,276.63,Turkey,792
405,15,7852244.0,Istanbul,TUR,2021-11-17 00:00:00,74.23,1021.73,4.12,285.71,288.85,282.85,293.41,275.15,Turkey,792
406,16,7938644.0,Istanbul,TUR,2021-11-18 00:00:00,75.49,1021.29,3.84,286.25,289.24,282.92,293.2,275.99,Turkey,792
407,17,8025044.0,Istanbul,TUR,2021-11-19 00:00:00,75.03,1019.7,4.53,287.32,290.67,284.1,294.15,278.11,Turkey,792
408,18,8111444.0,Istanbul,TUR,2021-11-20 00:00:00,74.7,1017.33,4.52,286.27,289.54,282.95,293.69,279.15,Turkey,792
409,19,8197844.0,Istanbul,TUR,2021-11-21 00:00:00,74.67,1017.2,4.74,286.4,289.13,283.99,293.23,278.62,Turkey,792
410,20,8284244.0,Istanbul,TUR,2021-11-22 00:00:00,73.75,1019.05,5.76,286.08,288.21,284.14,295.21,279.15,Turkey,792
411,21,8370644.0,Istanbul,TUR,2021-11-23 00:00:00,72.5,1021.9,4.07,285.78,288.37,283.58,293.74,278.46,Turkey,792
412,22,8457044.0,Istanbul,TUR,2021-11-24 00:00:00,72.26,1021.32,3.78,285.5,288.02,282.58,293.23,277.84,Turkey,792
413,23,8543444.0,Istanbul,TUR,2021-11-25 00:00:00,73.56,1018.11,4.36,284.95,287.61,282.51,292.21,278.57,Turkey,792
414,24,8629844.0,Istanbul,TUR,2021-11-26 00:00:00,77.03,1015.67,4.22,285.14,287.42,282.55,290.28,278.62,Turkey,792
415,25,8716244.0,Istanbul,TUR,2021-11-27 00:00:00,76.54,1016.04,4.07,285.49,288.29,282.74,291.68,278.15,Turkey,792
416,26,8802644.0,Istanbul,TUR,2021-11-28 00:00:00,80.08,1016.35,4.73,284.3,287.09,281.02,289.97,276.05,Turkey,792
417,27,8889044.0,Istanbul,TUR,2021-11-29 00:00:00,75.74,1018.32,5.32,283.82,285.89,281.35,291.55,277.85,Turkey,792
418,28,8975444.0,Istanbul,TUR,2021-11-30 00:00:00,76.13,1018.72,6.45,283.43,285.88,280.42,292.46,274.91,Turkey,792
419,29,9061844.0,Istanbul,TUR,2021-12-01 00:00:00,74.99,1019.89,5.81,283.24,285.12,281.46,292.2,275.67,Turkey,792
420,0,7086204.0,Kolkata,IND,2021-11-02 00:00:00,74.32,1011.86,2.02,299.48,304.33,295.01,306.15,292.4,India,356
421,1,7172604.0,Kolkata,IND,2021-11-03 00:00:00,72.93,1011.63,2.04,299.6,304.65,294.98,306.15,292.15,India,356
422,2,7259004.0,Kolkata,IND,2021-11-04 00:00:00,73.88,1011.53,2.22,299.14,303.56,295.06,306.15,291.86,India,356
423,3,7345404.0,Kolkata,IND,2021-11-05 00:00:00,74.2,1010.88,2.38,298.78,303.32,294.59,307.15,290.32,India,356
424,4,7431804.0,Kolkata,IND,2021-11-06 00:00:00,71.31,1011.06,2.44,298.55,303.62,294.03,306.15,291.15,India,356
425,5,7518204.0,Kolkata,IND,2021-11-07 00:00:00,72.26,1011.61,2.43,297.95,302.71,293.55,306.15,291.15,India,356
426,6,7604604.0,Kolkata,IND,2021-11-08 00:00:00,71.62,1011.59,2.17,298.09,302.89,293.77,305.15,291.15,India,356
427,7,7691004.0,Kolkata,IND,2021-11-09 00:00:00,71.68,1010.84,2.53,297.68,302.67,293.23,304.86,290.15,India,356
428,8,7777404.0,Kolkata,IND,2021-11-10 00:00:00,66.95,1010.93,2.28,297.84,303.36,292.55,305.15,291.27,India,356
429,9,7863804.0,Kolkata,IND,2021-11-11 00:00:00,69.88,1011.75,2.06,297.92,303.19,293.08,306.15,291.15,India,356
430,10,7950204.0,Kolkata,IND,2021-11-12 00:00:00,66.44,1012.29,2.11,297.62,303.46,292.47,305.33,289.15,India,356
431,11,8036604.0,Kolkata,IND,2021-11-13 00:00:00,66.01,1012.14,2.14,297.39,303.43,291.83,305.15,289.15,India,356
432,12,8123004.0,Kolkata,IND,2021-11-14 00:00:00,67.42,1011.92,2.1,297.31,302.84,292.14,305.15,288.04,India,356
433,13,8209404.0,Kolkata,IND,2021-11-15 00:00:00,68.2,1011.91,2.15,297.32,303.1,292.2,307.15,288.17,India,356
434,14,8295804.0,Kolkata,IND,2021-11-16 00:00:00,65.5,1012.25,2.38,296.95,303.0,291.85,306.15,286.57,India,356
435,15,8382204.0,Kolkata,IND,2021-11-17 00:00:00,70.69,1012.26,2.16,296.4,301.62,291.9,303.15,287.99,India,356
436,16,8468604.0,Kolkata,IND,2021-11-18 00:00:00,68.78,1013.0,1.96,296.98,302.73,291.61,304.15,287.23,India,356
437,17,8555004.0,Kolkata,IND,2021-11-19 00:00:00,69.4,1013.23,1.9,297.2,302.92,291.94,304.15,286.25,India,356
438,18,8641404.0,Kolkata,IND,2021-11-20 00:00:00,70.03,1012.24,2.06,296.93,302.93,291.68,305.15,286.81,India,356
439,19,8727804.0,Kolkata,IND,2021-11-21 00:00:00,68.96,1012.42,2.24,296.0,301.61,290.82,303.15,287.07,India,356
440,20,8814204.0,Kolkata,IND,2021-11-22 00:00:00,65.08,1012.88,2.19,295.48,301.45,289.89,304.15,286.71,India,356
441,21,8900604.0,Kolkata,IND,2021-11-23 00:00:00,66.38,1012.93,1.85,295.14,301.58,289.63,302.88,287.03,India,356
442,22,8987004.0,Kolkata,IND,2021-11-24 00:00:00,68.54,1013.03,1.79,294.8,301.18,289.44,303.15,285.51,India,356
443,23,9073404.0,Kolkata,IND,2021-11-25 00:00:00,69.31,1012.38,1.89,294.94,301.15,289.37,302.15,283.74,India,356
444,24,9159804.0,Kolkata,IND,2021-11-26 00:00:00,70.46,1012.53,1.65,294.66,301.06,289.37,302.41,283.73,India,356
445,25,9246204.0,Kolkata,IND,2021-11-27 00:00:00,70.94,1012.72,1.78,295.15,301.88,290.03,303.06,285.63,India,356
446,26,9332604.0,Kolkata,IND,2021-11-28 00:00:00,71.13,1013.63,1.85,295.24,301.65,289.96,303.15,285.4,India,356
447,27,9419004.0,Kolkata,IND,2021-11-29 00:00:00,67.81,1013.85,1.89,295.3,301.85,289.75,303.15,287.15,India,356
448,28,9505404.0,Kolkata,IND,2021-11-30 00:00:00,67.4,1013.56,1.97,295.42,301.37,290.15,302.36,286.8,India,356
449,29,9591804.0,Kolkata,IND,2021-12-01 00:00:00,70.38,1013.13,1.81,295.31,301.32,289.79,304.15,286.15,India,356
450,0,7512868.0,Manila,PHL,2021-11-02 00:00:00,83.17,1009.59,2.7,300.62,303.69,298.51,307.15,296.93,Philippines,608
451,1,7599268.0,Manila,PHL,2021-11-03 00:00:00,79.42,1010.06,2.99,301.25,304.72,298.59,307.15,297.52,Philippines,608
452,2,7685668.0,Manila,PHL,2021-11-04 00:00:00,81.72,1010.2,3.32,300.64,303.24,298.74,307.15,298.15,Philippines,608
453,3,7772068.0,Manila,PHL,2021-11-05 00:00:00,80.88,1010.18,3.43,300.91,304.09,298.39,307.15,296.8,Philippines,608
454,4,7858468.0,Manila,PHL,2021-11-06 00:00:00,79.6,1010.56,3.21,300.86,304.43,298.41,307.15,297.1,Philippines,608
455,5,7944868.0,Manila,PHL,2021-11-07 00:00:00,77.15,1010.17,3.11,300.96,304.76,298.41,307.15,296.54,Philippines,608
456,6,8031268.0,Manila,PHL,2021-11-08 00:00:00,75.93,1009.79,3.25,301.18,304.66,298.16,307.15,296.15,Philippines,608
457,7,8117668.0,Manila,PHL,2021-11-09 00:00:00,83.51,1009.91,2.87,300.39,303.82,298.29,306.15,297.15,Philippines,608
458,8,8204068.0,Manila,PHL,2021-11-10 00:00:00,79.83,1010.56,2.84,300.64,303.96,298.65,307.15,297.95,Philippines,608
459,9,8290468.0,Manila,PHL,2021-11-11 00:00:00,82.22,1009.68,3.57,300.56,303.38,298.57,306.15,297.65,Philippines,608
460,10,8376868.0,Manila,PHL,2021-11-12 00:00:00,79.14,1010.26,3.19,300.75,303.56,298.44,305.15,297.15,Philippines,608
461,11,8463268.0,Manila,PHL,2021-11-13 00:00:00,77.24,1010.22,2.98,301.0,303.99,298.8,306.15,297.15,Philippines,608
462,12,8549668.0,Manila,PHL,2021-11-14 00:00:00,77.45,1010.22,3.03,301.23,304.71,298.34,306.15,293.15,Philippines,608
463,13,8636068.0,Manila,PHL,2021-11-15 00:00:00,81.78,1010.73,2.63,300.86,304.26,298.39,307.15,297.15,Philippines,608
464,14,8722468.0,Manila,PHL,2021-11-16 00:00:00,79.89,1010.61,2.75,301.07,304.69,298.32,306.15,297.0,Philippines,608
465,15,8808868.0,Manila,PHL,2021-11-17 00:00:00,79.14,1010.44,2.67,301.15,304.8,298.55,308.15,297.15,Philippines,608
466,16,8895268.0,Manila,PHL,2021-11-18 00:00:00,78.25,1010.36,2.95,301.3,304.66,298.61,306.15,297.06,Philippines,608
467,17,8981668.0,Manila,PHL,2021-11-19 00:00:00,78.87,1010.32,3.12,301.2,304.78,298.99,307.15,298.22,Philippines,608
468,18,9068068.0,Manila,PHL,2021-11-20 00:00:00,76.51,1010.24,3.2,301.35,304.29,298.84,306.15,298.15,Philippines,608
469,19,9154468.0,Manila,PHL,2021-11-21 00:00:00,80.03,1010.18,2.63,300.87,304.33,298.36,306.19,297.15,Philippines,608
470,20,9240868.0,Manila,PHL,2021-11-22 00:00:00,80.04,1010.41,2.8,300.95,304.78,298.69,307.99,297.71,Philippines,608
471,21,9327268.0,Manila,PHL,2021-11-23 00:00:00,77.56,1010.59,3.05,300.9,304.28,298.29,306.15,298.0,Philippines,608
472,22,9413668.0,Manila,PHL,2021-11-24 00:00:00,78.32,1010.43,2.79,300.89,304.23,298.21,306.15,297.15,Philippines,608
473,23,9500068.0,Manila,PHL,2021-11-25 00:00:00,78.41,1010.45,2.92,300.81,304.08,298.47,306.15,297.15,Philippines,608
474,24,9586468.0,Manila,PHL,2021-11-26 00:00:00,78.65,1010.57,3.21,300.74,304.34,297.87,306.15,297.06,Philippines,608
475,25,9672868.0,Manila,PHL,2021-11-27 00:00:00,79.69,1010.85,2.92,300.95,304.47,298.51,306.15,297.15,Philippines,608
476,26,9759268.0,Manila,PHL,2021-11-28 00:00:00,77.41,1011.24,2.89,301.3,304.66,298.87,306.15,297.87,Philippines,608
477,27,9845668.0,Manila,PHL,2021-11-29 00:00:00,77.92,1011.52,2.99,300.64,304.46,297.72,307.15,296.15,Philippines,608
478,28,9932068.0,Manila,PHL,2021-11-30 00:00:00,77.16,1011.2,2.91,300.34,303.46,297.82,306.15,295.58,Philippines,608
479,29,10018468.0,Manila,PHL,2021-12-01 00:00:00,75.87,1010.6,3.04,300.69,303.79,297.8,306.15,296.27,Philippines,608
480,0,8143659.0,Lagos,NGA,2021-11-02 00:00:00,84.85,1012.6,2.64,300.37,303.53,297.98,305.15,297.15,Nigeria,566
481,1,8230059.0,Lagos,NGA,2021-11-03 00:00:00,85.0,1012.8,2.42,300.5,305.05,297.46,306.15,296.15,Nigeria,566
482,2,8316459.0,Lagos,NGA,2021-11-04 00:00:00,85.16,1013.36,2.51,300.46,304.55,297.04,306.15,296.15,Nigeria,566
483,3,8402859.0,Lagos,NGA,2021-11-05 00:00:00,85.85,1013.85,2.54,300.5,304.32,298.02,310.15,296.11,Nigeria,566
484,4,8489259.0,Lagos,NGA,2021-11-06 00:00:00,86.37,1014.41,2.64,300.57,304.33,298.08,308.15,296.12,Nigeria,566
485,5,8575659.0,Lagos,NGA,2021-11-07 00:00:00,87.72,1015.05,2.94,300.48,304.14,297.71,307.15,296.12,Nigeria,566
486,6,8662059.0,Lagos,NGA,2021-11-08 00:00:00,86.83,1014.67,2.65,300.6,304.28,298.12,305.52,297.07,Nigeria,566
487,7,8748459.0,Lagos,NGA,2021-11-09 00:00:00,86.87,1014.79,2.92,300.61,304.31,298.0,307.15,296.15,Nigeria,566
488,8,8834859.0,Lagos,NGA,2021-11-10 00:00:00,86.36,1014.01,2.8,300.21,303.43,297.74,307.15,295.15,Nigeria,566
489,9,8921259.0,Lagos,NGA,2021-11-11 00:00:00,86.09,1013.25,2.61,300.47,304.3,297.46,308.15,295.15,Nigeria,566
490,10,9007659.0,Lagos,NGA,2021-11-12 00:00:00,84.36,1013.91,2.85,300.92,304.7,298.1,308.15,297.15,Nigeria,566
491,11,9094059.0,Lagos,NGA,2021-11-13 00:00:00,84.05,1013.64,2.84,301.11,305.11,298.16,309.15,296.15,Nigeria,566
492,12,9180459.0,Lagos,NGA,2021-11-14 00:00:00,84.69,1013.26,2.87,301.18,305.13,298.51,307.15,297.15,Nigeria,566
493,13,9266859.0,Lagos,NGA,2021-11-15 00:00:00,85.21,1013.35,2.91,300.9,304.52,298.08,306.15,297.15,Nigeria,566
494,14,9353259.0,Lagos,NGA,2021-11-16 00:00:00,85.07,1013.86,2.98,301.07,304.41,298.3,307.15,297.15,Nigeria,566
495,15,9439659.0,Lagos,NGA,2021-11-17 00:00:00,84.48,1013.49,3.16,301.29,304.67,298.64,306.15,297.9,Nigeria,566
496,16,9526059.0,Lagos,NGA,2021-11-18 00:00:00,84.59,1013.57,2.99,301.18,305.06,298.39,308.15,297.15,Nigeria,566
497,17,9612459.0,Lagos,NGA,2021-11-19 00:00:00,84.81,1013.87,2.87,301.04,304.63,298.54,306.15,298.1,Nigeria,566
498,18,9698859.0,Lagos,NGA,2021-11-20 00:00:00,84.35,1013.31,2.73,300.91,304.6,298.28,307.15,297.15,Nigeria,566
499,19,9785259.0,Lagos,NGA,2021-11-21 00:00:00,83.32,1012.39,2.53,301.16,304.93,298.32,308.15,298.15,Nigeria,566
500,20,9871659.0,Lagos,NGA,2021-11-22 00:00:00,82.42,1012.24,2.78,301.42,305.4,297.86,308.15,295.15,Nigeria,566
501,21,9958059.0,Lagos,NGA,2021-11-23 00:00:00,83.73,1012.61,2.44,301.13,305.24,298.1,307.15,297.15,Nigeria,566
502,22,10044459.0,Lagos,NGA,2021-11-24 00:00:00,84.89,1013.18,2.55,301.11,305.28,298.21,307.15,297.15,Nigeria,566
503,23,10130859.0,Lagos,NGA,2021-11-25 00:00:00,83.23,1013.03,2.67,301.24,305.06,298.39,308.15,297.15,Nigeria,566
504,24,10217259.0,Lagos,NGA,2021-11-26 00:00:00,84.34,1012.17,2.59,301.09,304.94,298.08,306.15,297.15,Nigeria,566
505,25,10303659.0,Lagos,NGA,2021-11-27 00:00:00,84.7,1012.6,2.52,300.6,305.02,297.51,307.15,295.15,Nigeria,566
506,26,10390059.0,Lagos,NGA,2021-11-28 00:00:00,83.85,1011.94,2.2,300.77,305.68,297.05,307.15,295.15,Nigeria,566
507,27,10476459.0,Lagos,NGA,2021-11-29 00:00:00,82.91,1011.9,2.49,301.42,305.46,298.11,308.15,297.15,Nigeria,566
508,28,10562859.0,Lagos,NGA,2021-11-30 00:00:00,81.98,1012.5,2.68,301.45,305.76,298.33,307.15,297.15,Nigeria,566
509,29,10649259.0,Lagos,NGA,2021-12-01 00:00:00,82.43,1012.15,2.52,301.55,306.29,298.37,307.15,297.15,Nigeria,566
510,0,9262390.0,Rio de Janeiro,BRA,2021-11-02 00:00:00,76.92,1014.66,3.39,297.5,300.62,294.26,307.67,290.15,Brazil,076
511,1,9348790.0,Rio de Janeiro,BRA,2021-11-03 00:00:00,74.07,1012.68,3.11,298.15,303.31,293.91,307.99,290.15,Brazil,076
512,2,9435190.0,Rio de Janeiro,BRA,2021-11-04 00:00:00,77.44,1011.87,3.26,297.81,301.82,294.49,307.32,290.61,Brazil,076
513,3,9521590.0,Rio de Janeiro,BRA,2021-11-05 00:00:00,82.84,1013.08,3.25,296.98,299.91,294.62,308.32,292.15,Brazil,076
514,4,9607990.0,Rio de Janeiro,BRA,2021-11-06 00:00:00,84.12,1015.67,3.13,296.31,298.54,294.39,300.86,291.15,Brazil,076
515,5,9694390.0,Rio de Janeiro,BRA,2021-11-07 00:00:00,83.24,1015.33,3.11,296.66,299.86,294.01,304.77,292.03,Brazil,076
516,6,9780790.0,Rio de Janeiro,BRA,2021-11-08 00:00:00,83.16,1014.28,3.19,296.85,300.55,294.33,304.26,293.15,Brazil,076
517,7,9867190.0,Rio de Janeiro,BRA,2021-11-09 00:00:00,83.76,1013.61,3.19,297.43,300.95,294.51,305.56,292.9,Brazil,076
518,8,9953590.0,Rio de Janeiro,BRA,2021-11-10 00:00:00,81.33,1011.97,3.06,298.51,302.67,295.36,307.75,293.88,Brazil,076
519,9,10039990.0,Rio de Janeiro,BRA,2021-11-11 00:00:00,81.85,1008.14,3.18,298.42,302.38,295.3,308.03,293.19,Brazil,076
520,10,10126390.0,Rio de Janeiro,BRA,2021-11-12 00:00:00,78.58,1010.38,3.52,298.76,303.79,295.02,313.15,292.37,Brazil,076
521,11,10212790.0,Rio de Janeiro,BRA,2021-11-13 00:00:00,78.08,1011.37,3.71,298.21,302.15,294.96,306.18,292.78,Brazil,076
522,12,10299190.0,Rio de Janeiro,BRA,2021-11-14 00:00:00,81.5,1009.06,3.36,297.52,300.66,294.48,309.15,290.91,Brazil,076
523,13,10385590.0,Rio de Janeiro,BRA,2021-11-15 00:00:00,80.59,1010.83,3.3,297.41,301.22,294.23,305.76,292.04,Brazil,076
524,14,10471990.0,Rio de Janeiro,BRA,2021-11-16 00:00:00,79.12,1010.98,3.2,297.91,301.78,294.74,309.97,291.44,Brazil,076
525,15,10558390.0,Rio de Janeiro,BRA,2021-11-17 00:00:00,77.2,1011.79,3.6,297.33,301.59,293.98,307.04,286.35,Brazil,076
526,16,10644790.0,Rio de Janeiro,BRA,2021-11-18 00:00:00,81.21,1011.95,2.98,297.16,301.22,293.81,307.75,290.0,Brazil,076
527,17,10731190.0,Rio de Janeiro,BRA,2021-11-19 00:00:00,81.02,1012.0,3.81,297.16,301.12,293.82,306.72,291.32,Brazil,076
528,18,10817590.0,Rio de Janeiro,BRA,2021-11-20 00:00:00,80.41,1013.22,3.38,296.94,300.18,293.99,306.14,289.53,Brazil,076
529,19,10903990.0,Rio de Janeiro,BRA,2021-11-21 00:00:00,78.79,1013.15,2.86,297.06,301.42,293.33,307.85,290.34,Brazil,076
530,20,10990390.0,Rio de Janeiro,BRA,2021-11-22 00:00:00,79.44,1011.82,3.0,297.95,302.7,294.24,307.9,292.15,Brazil,076
531,21,11076790.0,Rio de Janeiro,BRA,2021-11-23 00:00:00,80.85,1012.11,2.97,297.47,300.35,294.83,306.76,293.37,Brazil,076
532,22,11163190.0,Rio de Janeiro,BRA,2021-11-24 00:00:00,80.72,1013.31,3.31,297.42,300.47,294.54,303.63,291.65,Brazil,076
533,23,11249590.0,Rio de Janeiro,BRA,2021-11-25 00:00:00,78.98,1013.05,3.25,298.14,302.63,294.68,307.21,292.39,Brazil,076
534,24,11335990.0,Rio de Janeiro,BRA,2021-11-26 00:00:00,79.41,1010.43,3.01,298.26,301.88,295.3,306.16,293.1,Brazil,076
535,25,11422390.0,Rio de Janeiro,BRA,2021-11-27 00:00:00,78.57,1002.52,3.24,298.17,301.81,294.93,305.79,293.15,Brazil,076
536,26,11508790.0,Rio de Janeiro,BRA,2021-11-28 00:00:00,81.61,1009.79,3.05,298.26,301.92,295.03,307.27,293.46,Brazil,076
537,27,11595190.0,Rio de Janeiro,BRA,2021-11-29 00:00:00,80.7,1012.45,3.54,298.18,301.94,294.61,305.82,292.48,Brazil,076
538,28,11681590.0,Rio de Janeiro,BRA,2021-11-30 00:00:00,81.49,1013.13,3.42,298.03,301.37,295.19,306.76,293.06,Brazil,076
539,29,11767990.0,Rio de Janeiro,BRA,2021-12-01 00:00:00,80.58,1012.83,3.26,297.89,301.3,295.05,305.66,292.59,Brazil,076
540,0,7604147.0,Tianjin,CHN,2021-11-02 00:00:00,54.57,1022.68,3.21,284.08,289.56,279.19,293.15,274.15,China,156
541,1,7690547.0,Tianjin,CHN,2021-11-03 00:00:00,54.38,1023.62,2.65,283.16,288.96,277.75,293.15,274.15,China,156
542,2,7776947.0,Tianjin,CHN,2021-11-04 00:00:00,65.98,1020.73,2.79,283.29,288.69,278.6,292.15,275.15,China,156
543,3,7863347.0,Tianjin,CHN,2021-11-05 00:00:00,58.35,1021.74,3.99,282.68,287.26,277.6,293.15,274.15,China,156
544,4,7949747.0,Tianjin,CHN,2021-11-06 00:00:00,56.53,1023.04,3.13,281.18,285.19,276.73,291.36,273.42,China,156
545,5,8036147.0,Tianjin,CHN,2021-11-07 00:00:00,52.86,1025.2,2.93,281.41,286.39,276.21,293.15,273.15,China,156
546,6,8122547.0,Tianjin,CHN,2021-11-08 00:00:00,58.88,1024.59,2.44,281.58,286.32,276.84,291.15,272.4,China,156
547,7,8208947.0,Tianjin,CHN,2021-11-09 00:00:00,60.85,1022.82,2.87,282.25,286.76,276.96,289.15,274.15,China,156
548,8,8295347.0,Tianjin,CHN,2021-11-10 00:00:00,56.97,1022.86,3.25,281.29,285.51,276.43,290.15,273.15,China,156
549,9,8381747.0,Tianjin,CHN,2021-11-11 00:00:00,53.62,1021.87,3.14,281.76,286.15,277.03,292.15,274.15,China,156
550,10,8468147.0,Tianjin,CHN,2021-11-12 00:00:00,53.78,1021.82,2.96,281.11,285.66,276.02,291.15,271.84,China,156
551,11,8554547.0,Tianjin,CHN,2021-11-13 00:00:00,53.81,1021.81,3.24,280.35,285.26,274.75,289.15,270.61,China,156
552,12,8640947.0,Tianjin,CHN,2021-11-14 00:00:00,50.42,1022.04,3.08,280.05,284.48,274.87,288.15,269.15,China,156
553,13,8727347.0,Tianjin,CHN,2021-11-15 00:00:00,59.49,1023.92,3.05,279.68,284.46,274.62,289.15,270.15,China,156
554,14,8813747.0,Tianjin,CHN,2021-11-16 00:00:00,54.43,1022.1,3.29,279.66,283.33,275.5,287.15,272.15,China,156
555,15,8900147.0,Tianjin,CHN,2021-11-17 00:00:00,53.82,1024.01,4.04,278.92,282.88,273.85,285.4,266.15,China,156
556,16,8986547.0,Tianjin,CHN,2021-11-18 00:00:00,53.0,1022.89,3.42,277.68,281.82,273.43,287.15,267.41,China,156
557,17,9072947.0,Tianjin,CHN,2021-11-19 00:00:00,57.43,1024.28,3.05,277.48,282.46,272.61,286.15,268.15,China,156
558,18,9159347.0,Tianjin,CHN,2021-11-20 00:00:00,62.02,1025.15,2.84,277.2,281.94,272.04,285.33,268.15,China,156
559,19,9245747.0,Tianjin,CHN,2021-11-21 00:00:00,66.76,1026.85,3.19,275.93,279.98,272.42,286.56,267.15,China,156
560,20,9332147.0,Tianjin,CHN,2021-11-22 00:00:00,57.91,1027.69,3.35,275.81,279.74,271.84,285.15,267.15,China,156
561,21,9418547.0,Tianjin,CHN,2021-11-23 00:00:00,60.38,1027.35,3.07,275.94,279.84,271.81,285.67,265.55,China,156
562,22,9504947.0,Tianjin,CHN,2021-11-24 00:00:00,49.36,1024.49,3.14,275.11,279.37,270.05,284.15,262.36,China,156
563,23,9591347.0,Tianjin,CHN,2021-11-25 00:00:00,53.6,1024.52,3.04,275.12,279.65,270.41,286.15,262.15,China,156
564,24,9677747.0,Tianjin,CHN,2021-11-26 00:00:00,53.9,1025.74,3.48,274.76,279.04,269.87,283.15,260.73,China,156
565,25,9764147.0,Tianjin,CHN,2021-11-27 00:00:00,47.14,1027.91,3.76,274.15,278.04,269.95,283.15,265.74,China,156
566,26,9850547.0,Tianjin,CHN,2021-11-28 00:00:00,51.51,1027.4,3.06,274.65,279.31,270.01,282.15,266.86,China,156
567,27,9936947.0,Tianjin,CHN,2021-11-29 00:00:00,57.71,1028.07,2.31,274.8,278.69,269.71,284.15,265.25,China,156
568,28,10023347.0,Tianjin,CHN,2021-11-30 00:00:00,52.85,1027.13,3.49,274.7,278.93,270.2,283.15,266.15,China,156
569,29,10109747.0,Tianjin,CHN,2021-12-01 00:00:00,52.25,1028.38,3.04,274.24,278.1,268.91,284.15,259.96,China,156
