,id,country_name,country_code,region_name,region_code,city,location,map_coordinates,timestamps
174,9160139.0,India,IND,India,356,Mumbai,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India","[[19.0759899, 72.8773928]]",2021-11-26 00:00:00
175,9246539.0,India,IND,India,356,Mumbai,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India","[[19.0759899, 72.8773928]]",2021-11-27 00:00:00
176,9332939.0,India,IND,India,356,Mumbai,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India","[[19.0759899, 72.8773928]]",2021-11-28 00:00:00
177,9419339.0,India,IND,India,356,Mumbai,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India","[[19.0759899, 72.8773928]]",2021-11-29 00:00:00
178,9505739.0,India,IND,India,356,Mumbai,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India","[[19.0759899, 72.8773928]]",2021-11-30 00:00:00
179,9592139.0,India,IND,India,356,Mumbai,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India","[[19.0759899, 72.8773928]]",2021-12-01 00:00:00
180,7627870.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-02 00:00:00
181,7714270.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-03 00:00:00
182,7800670.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-04 00:00:00
183,7887070.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-05 00:00:00
184,7973470.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-06 00:00:00
185,8059870.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-07 00:00:00
186,8146270.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-08 00:00:00
187,8232670.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-09 00:00:00
188,8319070.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-10 00:00:00
189,8405470.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-11 00:00:00
190,8491870.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-12 00:00:00
191,8578270.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-13 00:00:00
192,8664670.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-14 00:00:00
193,8751070.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-15 00:00:00
194,8837470.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-16 00:00:00
195,8923870.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-17 00:00:00
196,9010270.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-18 00:00:00
197,9096670.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-19 00:00:00
198,9183070.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-20 00:00:00
199,9269470.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-21 00:00:00
200,9355870.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-22 00:00:00
201,9442270.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-23 00:00:00
202,9528670.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-24 00:00:00
203,9615070.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-25 00:00:00
204,9701470.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-26 00:00:00
205,9787870.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-27 00:00:00
206,9874270.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-28 00:00:00
207,9960670.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-29 00:00:00
208,10047070.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-11-30 00:00:00
209,10133470.0,China,CHN,China,156,Beijing,"Beijing, Dongcheng District, Beijing, 100010, China","[[39.906217, 116.3912757]]",2021-12-01 00:00:00
210,6996441.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-02 00:00:00
211,7082841.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-03 00:00:00
212,7169241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-04 00:00:00
213,7255641.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-05 00:00:00
214,7342041.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-06 00:00:00
215,7428441.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-07 00:00:00
216,7514841.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-08 00:00:00
217,7601241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-09 00:00:00
218,7687641.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-10 00:00:00
219,7774041.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-11 00:00:00
220,7860441.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-12 00:00:00
221,7946841.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-13 00:00:00
222,8033241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-14 00:00:00
223,8119641.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-15 00:00:00
224,8206041.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-16 00:00:00
225,8292441.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-17 00:00:00
226,8378841.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-18 00:00:00
227,8465241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-19 00:00:00
228,8551641.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-20 00:00:00
229,8638041.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-21 00:00:00
230,8724441.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-22 00:00:00
231,8810841.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-23 00:00:00
232,8897241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-24 00:00:00
233,8983641.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-25 00:00:00
234,9070041.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-26 00:00:00
235,9156441.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-27 00:00:00
236,9242841.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-28 00:00:00
237,9329241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-29 00:00:00
238,9415641.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-11-30 00:00:00
239,9502041.0,Bangladesh,BGD,Bangladesh,50,Dhaka,"Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh","[[23.7861979, 90.4026151]]",2021-12-01 00:00:00
240,7665108.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-02 00:00:00
241,7751508.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-03 00:00:00
242,7837908.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-04 00:00:00
243,7924308.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-05 00:00:00
244,8010708.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-06 00:00:00
245,8097108.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-07 00:00:00
246,8183508.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-08 00:00:00
247,8269908.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-09 00:00:00
248,8356308.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-10 00:00:00
249,8442708.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-11 00:00:00
250,8529108.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-12 00:00:00
251,8615508.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-13 00:00:00
252,8701908.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-14 00:00:00
253,8788308.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-15 00:00:00
254,8874708.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-16 00:00:00
255,8961108.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-17 00:00:00
256,9047508.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-18 00:00:00
257,9133908.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-19 00:00:00
258,9220308.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-20 00:00:00
259,9306708.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-21 00:00:00
260,9393108.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-22 00:00:00
261,9479508.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-23 00:00:00
262,9565908.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-24 00:00:00
263,9652308.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-25 00:00:00
264,9738708.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-26 00:00:00
265,9825108.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-27 00:00:00
266,9911508.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-28 00:00:00
267,9997908.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-29 00:00:00
268,10084308.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-11-30 00:00:00
269,10170708.0,Japan,JPN,Japan,392,Osaka,"Osaka Prefecture, Japan","[[34.6198813, 135.490357]]",2021-12-01 00:00:00
270,10939781.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-02 00:00:00
271,11026181.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-03 00:00:00
272,11112581.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-04 00:00:00
273,11198981.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-05 00:00:00
274,11285381.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-06 00:00:00
275,11371781.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-07 00:00:00
276,11458181.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-08 00:00:00
277,11544581.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-09 00:00:00
278,11630981.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-10 00:00:00
279,11717381.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-11 00:00:00
280,11803781.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-12 00:00:00
281,11890181.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-13 00:00:00
282,11976581.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-14 00:00:00
283,12062981.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-15 00:00:00
284,12149381.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-16 00:00:00
285,12235781.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-17 00:00:00
286,12322181.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-18 00:00:00
287,12408581.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-19 00:00:00
288,12494981.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-20 00:00:00
289,12581381.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-21 00:00:00
290,12667781.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-22 00:00:00
291,12754181.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-23 00:00:00
292,12840581.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-24 00:00:00
293,12926981.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-25 00:00:00
294,13013381.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-26 00:00:00
295,13099781.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-27 00:00:00
296,13186181.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-28 00:00:00
297,13272581.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-29 00:00:00
298,13358981.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-11-30 00:00:00
299,13445381.0,United States,USA,United States,840,New York,"New York, United States","[[40.7127281, -74.0060152]]",2021-12-01 00:00:00
300,6986072.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-02 00:00:00
301,7072472.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-03 00:00:00
302,7158872.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-04 00:00:00
303,7245272.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-05 00:00:00
304,7331672.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-06 00:00:00
305,7418072.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-07 00:00:00
306,7504472.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-08 00:00:00
307,7590872.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-09 00:00:00
308,7677272.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-10 00:00:00
309,7763672.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-11 00:00:00
310,7850072.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-12 00:00:00
311,7936472.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-13 00:00:00
312,8022872.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-14 00:00:00
313,8109272.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-15 00:00:00
314,8195672.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-16 00:00:00
315,8282072.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-17 00:00:00
316,8368472.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-18 00:00:00
317,8454872.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-19 00:00:00
318,8541272.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-20 00:00:00
319,8627672.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-21 00:00:00
320,8714072.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-22 00:00:00
321,8800472.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-23 00:00:00
322,8886872.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-24 00:00:00
323,8973272.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-25 00:00:00
324,9059672.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-26 00:00:00
325,9146072.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-27 00:00:00
326,9232472.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-28 00:00:00
327,9318872.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-29 00:00:00
328,9405272.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-11-30 00:00:00
329,9491672.0,Pakistan,PAK,Pakistan,586,Karachi,"Karachi, Sindh, Pakistan","[[24.8546842, 67.0207055]]",2021-12-01 00:00:00
330,9247110.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-02 00:00:00
331,9333510.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-03 00:00:00
332,9419910.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-04 00:00:00
333,9506310.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-05 00:00:00
334,9592710.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-06 00:00:00
335,9679110.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-07 00:00:00
336,9765510.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-08 00:00:00
337,9851910.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-09 00:00:00
338,9938310.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-10 00:00:00
339,10024710.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-11 00:00:00
340,10111110.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-12 00:00:00
341,10197510.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-13 00:00:00
342,10283910.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-14 00:00:00
343,10370310.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-15 00:00:00
344,10456710.0,Argentina,ARG,Argentina,32,Buenos Aires,"Autonomous City of Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","[[-34.6075682, -58.4370894]]",2021-11-16 00:00:00
